Sample,Mean_vel,Min_vel,Max_vel,Screen_time_off_percent,Sex
01199,0.0682,0.0,0.3249,54.6875,1
01200,0.0224,0.0,0.0924,71.8319,1
01201,0.017,0.0,0.1196,87.2233,1
01204,0.0093,0.0,0.0767,92.1725,0
01206,0.0094,0.0,0.0629,72.0988,0
01207,0.04,0.0,0.3353,43.5986,0
01208,0.0053,0.0,0.0578,28.1509,0
01209,0.0048,0.0,0.0479,78.2702,0
01211,0.0311,0.0,0.2262,55.5027,0
01212,0.0058,0.0,0.1639,3.8263,1
01213,0.096,0.0,0.5203,81.5603,1
01219,0.0006,0.0,0.0632,0.9636,1
01220,0.007,0.0,0.0444,79.4605,0
01221,0.0508,0.0,0.2357,64.4712,0
01222,0.0619,0.0,0.2481,59.4533,1
01224,0.0029,0.0,0.0367,78.7789,0
01225,0.0179,0.0,0.1039,41.6388,0
01231,0.0032,0.0,0.0316,82.119,1
01232,0.0374,0.0,0.3092,87.2852,0
01233,0.0039,0.0,0.0361,92.4702,0
01237,0.0236,0.0,0.1513,45.756,1
01243,0.0048,0.0,0.1051,5.0059,1
01244,0.0098,0.0,0.1102,68.0697,0
01247,0.0268,0.0,0.1372,44.7959,1
01248,0.0124,0.0,0.1066,15.9551,1
01250,0.0059,0.0,0.0436,81.7562,1
01252,0.0153,0.0,0.1532,68.6154,1
01254,0.0128,0.0,0.1001,50.0412,0
01255,0.0104,0.0,0.1695,7.8182,0
01256,0.0097,0.0,0.0636,58.5162,0
01259,0.0215,0.0,0.1688,32.2261,1
01260,0.1619,0.0,0.5728,34.8387,1
01262,0.0096,0.0,0.0961,33.2775,1
01266,0.0056,0.0,0.0396,26.9461,1
01267,0.1709,0.0,0.9235,67.9487,0
01269,0.0041,0.0,0.0473,28.8879,0
01270,0.0419,0.0,0.2526,53.3333,1
01273,0.013,0.0,0.1097,26.257,1
01274,0.0807,0.0,0.4229,77.0492,1
01275,0.3596,0.0,1.3207,90.0,0
01276,0.9889,0.0,3.2904,63.4615,0
01278,0.0189,0.0,0.1185,66.9521,0
01279,0.0055,0.0,0.058,31.1981,1
01281,0.0179,0.0,0.1226,44.4138,1
01282,0.0111,0.0,0.0767,65.0239,1
01283,0.0042,0.0,0.0624,53.799,0
01285,0.0065,0.0,0.0976,17.0274,0
01286,0.006,0.0,0.0535,63.7086,0
01293,0.0346,0.0,0.3518,35.4278,0
01295,0.0087,0.0,0.069,64.7755,0
01297,0.0392,0.0,0.2143,37.396,0
01298,0.0065,0.0,0.0816,32.5457,1
01300,0.0082,0.0,0.0619,38.4583,0
01301,0.0059,0.0,0.0615,77.3581,0
01303,0.0044,0.0,0.0541,39.623,0
01304,0.021,0.0,0.372,24.9147,1
01315,0.0003,0.0,0.0912,0.0883,1
01316,0.0182,0.0,0.1939,77.4611,0
01319,0.0052,0.0,0.037,83.3564,0
01320,0.0411,0.0,0.528,33.8284,0
01323,0.0072,0.0,0.0638,70.0754,1
01326,0.0045,0.0,0.042,77.5616,0
01327,0.0032,0.0,0.0365,69.0665,1
01328,0.0062,0.0,0.0577,75.9581,0
01329,0.0048,0.0,0.0415,82.0096,0
01330,0.008,0.0,0.0852,20.4797,1
01331,0.0109,0.0,0.0881,35.9414,1
01333,0.0067,0.0,0.1085,10.0708,0
01340,0.0218,0.0,0.1558,25.2297,1
01347,0.0105,0.0,0.079,46.7468,1
01348,0.0043,0.0,0.0387,66.931,0
01349,0.0108,0.0,0.0819,46.5057,0
01350,1.4458,1.17,1.9973,100.0,1
01351,0.018,0.0,0.1416,28.7225,1
01352,0.0068,0.0,0.0565,51.8926,0
01353,0.0042,0.0,0.0516,67.4658,1
01354,0.0126,0.0,0.1691,14.3601,0
01356,0.0148,0.0,0.1202,39.534,1
01357,0.0088,0.0,0.0932,38.9944,0
01358,0.015,0.0,0.0905,87.1124,1
01360,0.0133,0.0,0.1414,59.8652,0
01361,0.0202,0.0,0.1555,98.9619,0
01362,0.0151,0.0,0.1065,34.8416,0
01366,0.0178,0.0,0.1147,77.6814,0
01367,0.007,0.0,0.0464,83.7537,1
01368,0.0052,0.0,0.0297,92.9284,1
01370,0.0054,0.0,0.0514,57.7458,0
01372,0.2794,0.0,0.854,100.0,0
01373,0.0059,0.0,0.0624,56.1553,0
01375,0.0127,0.0,0.0625,57.6923,0
01376,0.0072,0.0,0.0706,21.7425,0
01377,0.0043,0.0,0.049,60.4466,0
01379,0.0045,0.0,0.0402,65.5851,0
01380,0.0096,0.0,0.0895,43.674,1
01382,0.009,0.0,0.0637,87.8358,0
01383,0.0507,0.0,0.1961,64.6252,0
01384,0.0028,0.0,0.0281,40.7135,0
01386,0.0111,0.0,0.1021,43.2351,0
01387,0.0059,0.0,0.069,48.4989,1
01388,0.0036,0.0,0.0478,79.0378,0
01389,0.0456,0.0,0.1507,58.1472,1
01390,0.0028,0.0,0.0349,92.1982,0
01391,0.0056,0.0,0.0552,73.1982,0
01392,0.0314,0.0,0.2503,58.4142,1
01393,0.3162,0.0254,0.7951,86.3158,1
01396,0.0196,0.0,0.1554,71.4815,1
01400,0.0122,0.0,0.0998,87.7106,0
01404,0.0083,0.0,0.0509,82.2496,1
01405,0.0453,0.0,0.773,11.597,0
01406,0.0416,0.0,0.3188,28.2167,0
01414,0.0311,0.0,0.3163,60.3834,1
01415,0.0045,0.0,0.0525,72.0743,1
01420,0.0175,0.0,0.0982,70.8442,0
01421,0.078,0.0,0.4333,91.6149,0
01423,0.017,0.0,0.1036,79.2772,0
01424,0.0303,0.0,0.2507,70.6349,0
01425,0.008,0.0,0.088,44.2252,0
01428,0.0145,0.0,0.1008,18.7391,1
01430,0.008,0.0,0.0747,45.4967,1
01431,0.0296,0.0,0.2368,100.0,1
01432,0.0048,0.0,0.0456,20.145,1
01434,0.0115,0.0,0.0667,52.1817,1
01435,0.0095,0.0,0.0875,30.5129,0
01438,0.0072,0.0,0.0653,25.3662,0
01440,0.0896,0.0,0.3261,71.5953,0
01443,0.0505,0.0,0.2554,47.3294,1
01445,0.0657,0.0,0.3572,43.8187,1
01446,0.0166,0.0,0.152,74.0654,1
01448,0.0094,0.0,0.0646,48.9421,1
01451,0.0046,0.0,0.0514,60.0446,0
01454,0.0118,0.0,0.1102,44.6321,0
01456,0.006,0.0,0.0464,69.0932,0
01457,0.0098,0.0,0.0876,55.3097,1
01459,0.0724,0.0,0.3047,61.2676,0
01460,0.0058,0.0,0.053,76.087,0
01462,0.1484,0.0,0.632,85.8268,1
01467,0.0286,0.0,0.2331,87.8935,0
01470,0.0391,0.0,0.1675,69.9264,1
01471,0.0132,0.0,0.0791,73.8399,0
01472,0.0113,0.0,0.0675,60.6627,0
01473,0.0095,0.0,0.0788,80.9259,1
01474,0.0076,0.0,0.0548,54.5786,0
01475,0.0075,0.0,0.0602,55.4176,0
01477,0.0065,0.0,0.0461,76.6553,0
01478,0.0089,0.0,0.0774,81.7771,0
01479,0.0331,0.0,0.381,35.6013,0
01480,0.0414,0.0,0.2266,75.4658,0
01481,0.0214,0.0,0.0899,69.7974,1
01482,0.2399,0.0,0.8423,64.0741,0
01483,0.0573,0.0,0.7315,9.0604,0
01485,0.0558,0.0,0.4843,26.4505,1
01486,0.0147,0.0,0.1068,60.3582,1
01487,0.0094,0.0,0.0983,41.6506,1
01488,0.0204,0.0,0.0865,87.7203,1
01491,0.0061,0.0,0.0553,80.3102,0
01492,0.0146,0.0,0.1465,70.9889,0
01496,0.0029,0.0,0.0327,74.3348,0
01497,0.0639,0.0,0.2562,98.3083,1
01499,0.0133,0.0,0.1001,26.3578,0
01506,0.009,0.0,0.0821,88.8479,0
01508,0.0333,0.0,0.3089,90.4215,1
01509,0.005,0.0,0.0459,85.9522,1
01510,0.0074,0.0,0.0632,37.4423,1
01511,0.0081,0.0,0.068,73.027,0
01514,0.0015,0.0,0.0801,2.965,1
01515,0.0719,0.0,0.3752,77.8455,0
01516,0.0106,0.0,0.0891,63.7197,0
01517,0.0098,0.0,0.0716,62.6616,1
01519,0.0125,0.0,0.1067,50.5766,0
01523,0.0082,0.0,0.0868,50.3384,1
01524,0.0244,0.0,0.1678,46.5286,1
01525,0.0079,0.0,0.0908,26.808,0
01528,0.0022,0.0,0.0522,4.9722,1
01531,0.0102,0.0,0.0597,55.8734,1
01532,0.0065,0.0,0.0679,36.7673,1
01533,0.0453,0.0,0.4054,31.25,1
01534,0.0108,0.0,0.078,31.0564,1
01540,0.0023,0.0,0.08,37.7722,1
01542,0.1122,0.0,0.6538,57.4468,0
01543,0.0109,0.0,0.1434,26.8451,1
01544,0.0047,0.0,0.0686,46.5286,1
01546,0.011,0.0,0.0942,15.5156,0
01551,0.0528,0.0,0.1487,94.2928,1
01553,0.0035,0.0,0.036,69.7025,1
01556,0.0112,0.0,0.0743,55.4788,1
01566,0.0523,0.0,0.1876,92.9124,0
01569,0.022,0.0,0.1049,82.8321,0
01574,0.0061,0.0,0.0557,72.4813,1
01575,0.026,0.0,0.1078,74.8896,0
01577,0.0354,0.0,0.4012,17.0732,0
01581,0.0098,0.0,0.0793,43.8297,0
01582,0.0958,0.0,0.4856,32.6241,0
01583,0.0077,0.0,0.092,20.7162,0
01584,0.0261,0.0,0.1577,34.3342,0
01602,0.0125,0.0,0.1024,26.8371,0
01603,0.0041,0.0,0.0457,82.3378,0
01604,0.005,0.0,0.062,71.8266,1
01606,0.0069,0.0,0.0598,54.7059,1
01611,0.0076,0.0,0.056,86.4498,0
01612,0.0082,0.0,0.0884,64.4718,0
01613,0.0131,0.0,0.074,94.5294,0
01617,0.0052,0.0,0.0736,54.4492,0
01618,0.0051,0.0,0.0423,77.001,0
01625,0.0053,0.0,0.0643,51.4816,1
01627,0.0049,0.0,0.0952,4.2942,1
01630,0.0132,0.0,0.2173,85.0949,0
01631,0.0129,0.0,0.1641,43.8578,0
01633,0.0338,0.0,0.1187,58.8734,0
01635,0.0087,0.0,0.0584,53.2538,0
01636,0.0078,0.0,0.0621,79.9937,0
01637,0.0062,0.0,0.0642,43.9899,1
01640,0.0161,0.0,0.0928,87.9613,0
01643,0.0062,0.0,0.0511,55.7799,1
01644,0.0047,0.0,0.0475,35.691,1
01645,0.0057,0.0,0.0533,65.4708,0
01646,0.0297,0.0,0.1299,68.7163,0
01648,0.0064,0.0,0.0604,33.6073,0
01650,0.0055,0.0,0.0468,31.7598,1
01651,0.0053,0.0,0.0821,18.4685,1
01653,0.0074,0.0,0.0614,60.085,1
01658,0.0042,0.0,0.0712,8.8721,1
01661,0.0061,0.0,0.0606,25.5653,1
01665,0.0108,0.0,0.1058,40.81,0
01669,0.0064,0.0,0.0591,65.0979,0
01671,0.0051,0.0,0.0647,47.894,0
01672,0.005,0.0,0.0365,76.2542,1
01674,0.0064,0.0,0.0705,50.0217,0
01676,2.686,1.0666,5.8097,100.0,0
01678,0.0126,0.0,0.1126,22.8907,0
01680,0.0088,0.0,0.0918,32.2074,0
01681,0.004,0.0,0.0404,76.9692,0
01682,0.0094,0.0,0.1825,32.6183,0
01684,0.0027,0.0,0.0355,87.5578,1
01687,0.0044,0.0,0.0503,73.4894,1
01689,0.009,0.0,0.0872,28.6445,1
01690,0.0028,0.0,0.0372,40.1932,0
01692,0.0042,0.0,0.035,96.9283,0
01693,0.008,0.0,0.0481,69.8818,1
01697,0.1279,0.0,0.5978,62.1908,0
01698,0.0651,0.0,0.3097,88.2353,0
01700,0.005,0.0,0.0558,10.7417,0
01702,0.0056,0.0,0.0653,50.0631,1
01703,0.0073,0.0,0.0983,19.7476,1
01705,0.0693,0.0,0.3623,90.407,1
01706,0.0089,0.0,0.0563,56.565,1
01709,0.0194,0.0,0.1531,73.5516,0
01710,0.0057,0.0,0.0719,30.1648,1
01713,0.0032,0.0,0.0381,86.5343,1
01717,0.004,0.0,0.0419,73.6226,1
01718,0.0478,0.0,0.3173,56.2657,1
01719,0.0034,0.0,0.0368,65.0151,1
01720,0.0043,0.0,0.0414,74.9157,1
01726,0.0452,0.0,0.1582,67.1381,1
01727,0.0038,0.0,0.0602,74.4214,1
01728,0.0571,0.0,0.2676,79.2929,1
01729,0.0115,0.0,0.128,17.7419,1
01730,0.0,0.0,0.0,0.0,1
01731,0.0064,0.0,0.0544,72.8398,1
01734,0.0035,0.0,0.0618,80.7838,0
01738,0.0044,0.0,0.0468,79.1521,0
01741,0.0109,0.0,0.0747,88.4239,1
01744,0.0052,0.0,0.0633,67.9773,0
01745,0.0141,0.0,0.1374,82.1096,1
01747,0.0173,0.0,0.1235,30.6261,1
01748,0.0035,0.0,0.0509,74.1235,1
01755,0.1057,0.0,0.7757,54.7619,0
01760,0.0034,0.0,0.0327,77.0275,1
01762,0.0039,0.0,0.0504,73.8881,1
01763,0.0043,0.0,0.0381,74.0991,1
01768,0.0052,0.0,0.0626,36.3412,1
01770,0.006,0.0,0.0625,54.0,1
01771,0.0225,0.0,0.1188,78.3113,1
01773,0.0032,0.0,0.0339,89.1001,1
01775,0.005,0.0,0.085,16.6745,1
01778,0.0047,0.0,0.058,43.2535,1
01779,0.0071,0.0,0.0712,42.1264,1
01782,0.0071,0.0,0.1029,31.293,1
01783,0.0107,0.0,0.0896,30.6041,1
01786,0.0039,0.0,0.0412,58.7854,1
01789,0.0073,0.0,0.0521,53.2744,1
01792,0.0054,0.0,0.0528,60.7346,0
01794,0.0093,0.0,0.0876,60.431,0
01795,0.0269,0.0,0.1241,65.2282,0
01796,0.0028,0.0,0.0389,69.7709,1
01798,0.0002,0.0,0.0375,0.3032,1
01802,0.0092,0.0,0.0728,60.4159,0
01803,0.0221,0.0,0.1296,54.046,0
01805,0.006,0.0,0.0454,70.4456,0
01806,0.0067,0.0,0.0725,60.598,0
01809,0.0045,0.0,0.0338,70.5855,1
01812,0.0051,0.0,0.1543,2.1947,1
01813,0.0096,0.0,0.1011,15.2679,0
01816,0.0029,0.0,0.0318,85.0686,1
01817,0.0025,0.0,0.0358,68.117,1
01818,0.0022,0.0,0.0228,88.0322,1
01819,0.0044,0.0,0.0458,58.3541,1
01821,0.0089,0.0,0.0946,17.9543,0
01823,0.0047,0.0,0.0559,48.1992,1
01825,0.0061,0.0,0.051,59.1041,1
01826,0.02,0.0,0.1511,92.6336,0
01827,0.0064,0.0,0.059,72.412,0
01828,0.0104,0.0,0.0899,74.0253,0
01830,0.0043,0.0,0.0441,86.4161,1
01833,0.0094,0.0,0.0702,29.3788,0
01843,0.0547,0.0,0.257,68.5307,1
01845,0.0081,0.0,0.0604,77.6266,1
01849,0.0036,0.0,0.0633,81.0897,1
01855,0.0102,0.0,0.0964,55.279,1
01858,0.0064,0.0,0.0594,64.8041,0
01859,0.006,0.0,0.0504,54.7609,1
01860,0.0047,0.0,0.0448,85.3819,1
01862,0.004,0.0,0.0392,67.7821,1
01863,0.0066,0.0,0.0462,66.6589,0
01866,0.0026,0.0,0.048,84.2431,1
01867,0.0073,0.0,0.0533,56.3089,1
01868,0.0079,0.0,0.0739,46.5267,0
01869,0.0057,0.0,0.0579,81.0299,1
01870,0.0304,0.0,0.1119,86.2919,0
01874,0.0046,0.0,0.0538,25.9887,1
01876,0.0089,0.0,0.0529,63.1127,1
01877,0.0019,0.0,0.0219,98.746,1
01878,0.0222,0.0,0.1517,44.9735,1
01880,0.0085,0.0,0.0512,76.25,0
01882,0.0051,0.0,0.049,60.8935,1
01883,0.0066,0.0,0.0633,46.0879,1
01884,0.0058,0.0,0.0565,49.8791,1
01885,0.0041,0.0,0.0354,74.5185,1
01887,0.0042,0.0,0.0658,91.7985,1
01888,0.0127,0.0,0.0878,57.837,0
01889,0.0042,0.0,0.0539,94.5908,0
01892,0.0213,0.0,0.1212,38.4648,1
01893,0.0079,0.0,0.0483,84.2769,1
01896,0.0123,0.0,0.0822,55.3125,0
01897,0.0004,0.0,0.0503,0.5668,1
01900,0.0084,0.0,0.0686,40.4876,1
01901,0.0418,0.0,0.1953,55.4627,1
01902,0.0091,0.0,0.0706,91.1716,1
01905,0.0058,0.0,0.0467,28.876,0
01906,0.0089,0.0,0.072,50.077,0
01907,0.0082,0.0,0.0639,87.0466,1
01908,0.0083,0.0,0.1189,35.8656,0
01912,0.1061,0.0,0.392,81.6456,0
01915,0.0048,0.0,0.0525,28.1131,1
01921,0.0071,0.0,0.0586,42.5911,1
01922,0.0095,0.0,0.1023,46.7835,0
01924,0.0035,0.0,0.0672,88.3551,1
01925,0.0177,0.0,0.155,17.5376,1
01926,0.0044,0.0,0.0494,67.2285,0
01927,0.0061,0.0,0.0936,10.0532,0
01930,0.0045,0.0,0.0475,80.1712,1
01933,0.0034,0.0,0.0311,98.6739,1
01936,0.0047,0.0,0.0454,65.1552,1
01939,0.0051,0.0,0.0656,21.9272,1
01941,0.0044,0.0,0.0545,40.2869,0
01943,0.0191,0.0,0.1308,80.884,0
01959,0.0071,0.0,0.0769,43.2786,0
01960,0.0291,0.0,0.1237,68.006,0
01961,0.0033,0.0,0.0309,91.0,1
01962,0.0138,0.0,0.2164,24.9184,0
01964,0.0066,0.0,0.1074,6.8913,1
01965,0.0029,0.0,0.0378,63.8506,0
01966,0.0051,0.0,0.063,73.6434,1
01975,0.0249,0.0,0.1167,47.1631,1
01976,0.0029,0.0,0.0829,64.6644,1
01977,0.0095,0.0,0.0644,44.0347,1
01978,0.0057,0.0,0.0538,37.8267,0
01979,0.0031,0.0,0.0252,88.0368,1
01983,0.0269,0.0,0.1501,38.171,0
01984,0.0058,0.0,0.0535,82.2911,0
01985,0.0034,0.0,0.0424,90.6059,1
01987,0.0032,0.0,0.0538,41.0953,1
01995,0.0064,0.0,0.0516,93.832,1
01997,0.0062,0.0,0.0466,42.6565,1
01998,0.0419,0.0,0.2182,60.6635,1
02002,0.0036,0.0,0.0439,66.5196,0
02006,0.0072,0.0,0.0583,54.7673,0
02009,0.0094,0.0,0.0574,72.858,0
02011,0.0059,0.0,0.0577,28.5375,1
02015,0.0026,0.0,0.0277,83.2258,1
02019,0.0258,0.0,0.1184,60.7705,0
02020,0.0045,0.0,0.0432,39.7295,1
02022,0.0056,0.0,0.0372,79.3743,1
02023,0.005,0.0,0.0408,92.7611,0
02024,0.0019,0.0,0.0296,97.9073,1
02025,0.0116,0.0,0.0853,91.1853,0
02026,0.0026,0.0,0.1018,3.3163,1
02027,0.0055,0.0,0.0816,13.463,1
02028,0.0044,0.0,0.0591,94.1047,1
02029,0.0043,0.0,0.035,47.2212,1
02032,0.0057,0.0,0.0431,66.4424,0
02033,0.004,0.0,0.0429,87.6733,1
02034,0.0049,0.0,0.0767,39.0298,0
02035,0.0077,0.0,0.0593,97.426,0
02038,0.0031,0.0,0.0354,93.8704,1
02043,0.0059,0.0,0.0591,65.2055,1
02045,0.0094,0.0,0.1127,96.8781,0
02047,0.012,0.0,0.072,87.2057,0
02048,0.0063,0.0,0.0569,63.3645,0
02051,0.0055,0.0,0.0455,37.2344,1
02052,0.0008,0.0,0.1237,0.45,1
02056,0.0232,0.0,0.1649,56.5068,1
02058,0.0036,0.0,0.0508,86.1997,1
02059,0.0062,0.0,0.0487,57.4755,0
02060,0.0162,0.0,0.095,65.7156,0
02061,0.0101,0.0,0.0636,90.7022,1
02064,0.0038,0.0,0.0386,73.2323,0
02065,0.0,0.0,0.0,0.0,1
02077,0.0042,0.0,0.0707,75.7292,0
02078,0.0039,0.0,0.0431,80.541,0
02084,0.0047,0.0,0.0506,62.5171,1
02085,0.0052,0.0,0.0547,82.2139,1
02086,0.0043,0.0,0.0361,80.4657,0
02087,0.0079,0.0,0.0539,71.4717,0
02090,0.0088,0.0,0.0593,68.4197,1
02091,0.0046,0.0,0.072,79.1322,1
02092,0.0051,0.0,0.0389,97.6765,0
02093,0.0122,0.0,0.0828,40.8177,0
02099,0.0071,0.0,0.0868,44.7506,0
02102,0.0188,0.0,0.147,40.9949,1
02105,0.0046,0.0,0.0352,96.9524,0
02106,0.0049,0.0,0.0346,95.4379,0
02109,0.0203,0.0,0.151,41.1188,0
02112,0.0035,0.0,0.037,79.9266,1
02113,0.006,0.0,0.0541,54.0812,1
02114,0.0071,0.0,0.0514,83.3255,1
02115,0.0057,0.0,0.0618,19.2504,1
02117,0.0041,0.0,0.0338,87.5183,1
02118,0.0537,0.0,0.2227,62.1864,0
02119,0.0053,0.0,0.0955,48.9429,0
02123,0.0195,0.0,0.0866,61.0141,0
02131,0.0021,0.0,0.0244,74.5414,0
02133,0.0045,0.0,0.0418,73.3398,1
02136,0.0035,0.0,0.0509,77.3155,1
02137,0.0156,0.0,0.1009,86.6799,1
02138,0.005,0.0,0.0428,54.7782,1
02140,0.0103,0.0,0.0965,17.7005,1
02141,0.007,0.0,0.0743,58.5361,1
02142,0.0147,0.0,0.1096,34.252,0
02152,0.0032,0.0,0.0533,67.513,0
02154,0.0053,0.0,0.0561,62.6719,1
02155,0.011,0.0,0.0712,53.1499,0
02156,0.0079,0.0,0.1041,34.803,0
02159,0.0062,0.0,0.0531,60.0825,0
02161,0.0065,0.0,0.0553,77.747,0
02162,0.0034,0.0,0.0335,57.0926,1
02165,0.003,0.0,0.0858,9.9713,1
02166,0.0113,0.0,0.0849,89.4071,1
02168,0.0046,0.0,0.035,77.7036,0
02170,0.0118,0.0,0.0602,95.9873,1
02172,0.0025,0.0,0.0776,8.7657,0
02173,0.0125,0.0,0.0853,25.1022,1
02174,0.0027,0.0,0.044,39.4352,0
02186,0.0036,0.0,0.0534,36.4144,1
02187,0.0056,0.0,0.0571,43.6208,1
02190,0.0276,0.0,0.1724,85.0719,0
02193,0.0083,0.0,0.0656,23.0595,1
02194,0.0069,0.0,0.0519,47.724,1
02197,0.0734,0.0,0.3349,77.9528,1
02198,0.0513,0.0,0.2167,75.7856,0
02203,0.002,0.0,0.0344,75.125,1
02204,0.0195,0.0,0.0826,76.9489,1
02206,0.0086,0.0,0.0914,73.3253,1
02207,0.0026,0.0,0.0297,92.8977,1
02212,0.0133,0.0,0.1143,41.6458,1
02213,0.008,0.0,0.058,58.6129,1
02216,0.014,0.0,0.0615,87.0226,1
02217,0.008,0.0,0.0591,55.3182,0
02219,0.0045,0.0,0.0422,62.3069,1
02220,0.0039,0.0,0.0521,89.7825,1
02223,0.0052,0.0,0.0502,59.2266,0
02229,0.0025,0.0,0.0487,59.1044,1
02230,0.0137,0.0,0.0994,76.9929,0
02232,0.0086,0.0,0.0598,50.9115,1
02234,0.0036,0.0,0.0399,87.8505,1
02236,0.0675,0.0,0.3129,59.7996,0
02237,0.0888,0.0,0.3562,85.5219,0
02239,0.0056,0.0,0.0646,82.3365,1
02240,0.0041,0.0,0.0474,66.1278,1
02241,0.0031,0.0,0.0323,83.0703,0
02243,0.0022,0.0,0.0276,97.8594,1
02244,0.0036,0.0,0.0341,85.4049,0
02249,0.0102,0.0,0.0713,36.8062,1
02250,0.0078,0.0,0.0667,34.2192,1
02255,0.0554,0.0,0.2244,78.7688,1
02257,0.0077,0.0,0.1088,55.1165,0
02264,0.0066,0.0,0.0484,71.9645,1
02265,0.0034,0.0,0.0462,81.4271,0
02266,0.037,0.0,0.2069,69.0524,0
02267,0.0402,0.0,0.1914,71.9061,0
02269,0.0067,0.0,0.0479,46.4111,1
02270,0.0035,0.0,0.0412,92.2986,1
02272,0.0243,0.0,0.3382,65.5556,1
02275,0.0764,0.0,0.3279,94.3359,0
02277,0.0178,0.0,0.1029,36.8848,0
02278,0.0084,0.0,0.0549,84.6179,0
02279,0.0057,0.0,0.0407,79.0578,1
02281,0.0104,0.0,0.0755,28.6051,0
02282,0.0091,0.0,0.0641,59.3602,1
02292,0.0115,0.0,0.1439,44.0868,1
02293,0.0054,0.0,0.0592,67.6706,0
02297,0.0029,0.0,0.0331,96.75,1
02298,0.0321,0.0,0.2072,24.6019,1
02300,0.0045,0.0,0.047,83.6169,0
02301,0.0045,0.0,0.0707,85.399,0
02311,0.0105,0.0,0.0857,51.1608,0
02314,0.0074,0.0,0.0663,45.9356,0
02319,0.0063,0.0,0.0541,75.3773,0
02321,0.0347,0.0,0.1983,32.7509,1
02322,0.0235,0.0,0.1396,41.8478,0
02324,0.0314,0.0,0.1305,63.8122,1
02326,0.0091,0.0,0.0949,48.6437,0
02327,0.0249,0.0,0.1073,65.1042,1
02328,0.1055,0.0,0.2958,94.1176,1
02332,0.126,0.0,0.3918,75.3876,1
02334,0.0099,0.0,0.0558,63.9134,1
02337,0.0093,0.0,0.0734,57.2846,1
02339,0.0189,0.0,0.1185,59.4686,0
02342,0.0046,0.0,0.0469,61.1665,1
02343,0.0231,0.0,0.1095,75.5461,0
02347,0.005,0.0,0.0429,84.3643,1
02348,0.0089,0.0,0.0734,49.4487,0
02349,0.0068,0.0,0.046,49.6469,0
02350,0.0274,0.0,0.1721,67.2108,0
02352,0.01,0.0,0.084,52.4611,0
02353,0.0082,0.0,0.0463,75.6733,0
02355,0.0124,0.0,0.0991,56.8258,1
02358,0.0031,0.0,0.049,73.6936,1
02359,0.0045,0.0,0.048,70.5482,0
02361,0.0061,0.0,0.0464,83.9151,1
02362,0.0061,0.0,0.105,15.7981,0
02364,0.0316,0.0,0.1701,51.7113,1
02365,0.0091,0.0,0.0728,95.9202,0
02366,0.02,0.0,0.1377,96.2924,1
02367,0.0054,0.0,0.0626,71.4627,0
02368,0.0405,0.0,0.2445,96.9188,1
02370,0.0272,0.0,0.1509,40.2027,0
02371,0.0126,0.0,0.099,54.7778,1
02373,0.0037,0.0,0.0357,97.7236,0
02375,0.0096,0.0,0.0605,58.0377,1
02379,0.0085,0.0,0.0686,46.7516,1
02394,0.0047,0.0,0.0482,76.7156,1
02412,0.0061,0.0,0.0682,35.5151,1
02413,0.0067,0.0,0.0546,38.6997,0
02414,0.0434,0.0,0.2102,92.8866,0
02415,0.0075,0.0,0.054,48.7263,1
02416,0.026,0.0,0.1679,80.5631,1
02417,0.011,0.0,0.1136,47.0112,0
02418,0.0075,0.0,0.0599,51.9145,1
02419,0.0041,0.0,0.0341,45.2787,0
02420,0.0069,0.0,0.045,85.2793,0
02421,0.0038,0.0,0.0309,85.5372,1
02424,0.0087,0.0,0.0738,59.2112,0
02426,0.0129,0.0,0.0996,75.8285,1
02430,0.0104,0.0,0.1002,76.9737,0
02431,0.0203,0.0,0.1273,72.4171,1
02432,0.023,0.0,0.2538,43.8998,0
02434,0.0132,0.0,0.1102,52.2652,1
02435,0.0119,0.0,0.0754,79.2964,0
02436,0.015,0.0,0.1061,93.199,1
02439,0.0045,0.0,0.0764,79.964,0
02440,0.0053,0.0,0.0544,79.7834,1
02441,0.0025,0.0,0.0615,23.0311,0
02442,0.023,0.0,0.1475,55.499,1
02443,0.0206,0.0,0.0902,83.1516,1
02445,0.0079,0.0,0.0588,70.7177,0
02447,0.0071,0.0,0.0771,39.4429,0
02448,0.0035,0.0,0.0495,68.7039,1
02450,0.0036,0.0,0.0531,17.2121,1
02452,0.0125,0.0,0.0668,78.235,1
02454,0.0099,0.0,0.0777,27.3585,1
02455,0.003,0.0,0.0603,98.7955,0
02456,0.0085,0.0,0.0557,34.1254,1
02457,0.0064,0.0,0.0663,33.8703,1
02458,0.0188,0.0,0.0916,53.3193,1
02459,0.0021,0.0,0.02,90.9922,1
02461,0.003,0.0,0.0308,94.4952,1
02462,0.007,0.0,0.0571,58.1255,1
02465,0.0068,0.0,0.0542,63.8064,1
02467,0.0048,0.0,0.0754,62.1777,1
02468,0.0055,0.0,0.0682,72.4203,1
02469,0.022,0.0,0.1229,48.0052,1
02472,0.1192,0.0,0.4577,65.1639,1
02474,0.0096,0.0,0.0604,85.5396,1
02478,0.0025,0.0,0.039,88.498,1
02480,0.0044,0.0,0.0413,92.087,1
02510,0.0702,0.0,0.3798,39.7929,1
02518,0.0023,0.0,0.0315,81.975,1
02520,0.0547,0.0,0.2199,96.875,1
02521,0.0066,0.0,0.0691,52.7686,1
