Sample,Mean_vel,Min_vel,Max_vel,Screen_time_off_percent,Sex
01204,0.0093,0.0,0.0767,99.0096,0
01206,0.0094,0.0,0.0629,93.3648,0
01207,0.04,0.0,0.3353,96.8858,0
01208,0.0053,0.0,0.0578,99.5857,0
01209,0.0048,0.0,0.0479,94.1782,0
01211,0.0311,0.0,0.2262,96.6712,0
01212,0.0058,0.0,0.1639,99.5271,1
01213,0.096,0.0,0.5203,99.2908,1
01219,0.0006,0.0,0.0632,100.0,1
01220,0.007,0.0,0.0444,95.1727,0
01221,0.0508,0.0,0.2357,97.3098,0
01222,0.0619,0.0,0.2481,98.4055,1
01224,0.0029,0.0,0.0367,99.7053,0
01225,0.0179,0.0,0.1039,93.612,0
01231,0.0032,0.0,0.0316,98.2528,1
01232,0.0374,0.0,0.3092,93.8144,0
01233,0.0039,0.0,0.0361,98.8981,0
01237,0.0236,0.0,0.1513,95.2697,1
01243,0.0048,0.0,0.1051,98.724,1
01244,0.0098,0.0,0.1102,97.2424,0
01247,0.0268,0.0,0.1372,98.8776,1
01248,0.0124,0.0,0.1066,98.8015,1
01250,0.0059,0.0,0.0436,96.985,1
01252,0.0153,0.0,0.1532,98.6667,1
01254,0.0128,0.0,0.1001,99.2593,0
01255,0.0104,0.0,0.1695,99.5273,0
01256,0.0097,0.0,0.0636,96.3126,0
01259,0.0215,0.0,0.1688,95.8154,1
01260,0.1619,0.0,0.5728,98.7097,1
01262,0.0096,0.0,0.0961,99.4971,1
01266,0.0056,0.0,0.0396,94.9767,1
01267,0.1709,0.0,0.9235,98.7179,0
01269,0.0041,0.0,0.0473,98.4686,0
01270,0.0419,0.0,0.2526,98.6667,1
01273,0.013,0.0,0.1097,96.6015,1
01274,0.0807,0.0,0.4229,99.6721,1
01275,0.3596,0.0,1.3207,96.6667,0
01276,0.9889,0.0,3.2904,98.0769,0
01278,0.0189,0.0,0.1185,94.863,0
01279,0.0055,0.0,0.058,98.7347,1
01281,0.0179,0.0,0.1226,94.6105,1
01282,0.0111,0.0,0.0767,99.2823,1
01283,0.0042,0.0,0.0624,97.1039,0
01285,0.0065,0.0,0.0976,99.3595,0
01286,0.006,0.0,0.0535,98.7752,0
01293,0.0346,0.0,0.3518,96.9251,0
01295,0.0087,0.0,0.069,93.5056,0
01297,0.0392,0.0,0.2143,94.8276,0
01298,0.0065,0.0,0.0816,99.3384,1
01300,0.0082,0.0,0.0619,96.5077,0
01301,0.0059,0.0,0.0615,95.3265,0
01303,0.0044,0.0,0.0541,99.6149,0
01304,0.021,0.0,0.372,100.0,1
01315,0.0003,0.0,0.0912,50.0,1
01316,0.0182,0.0,0.1939,98.7047,0
01319,0.0052,0.0,0.037,95.6371,0
01320,0.0411,0.0,0.528,98.1848,0
01323,0.0072,0.0,0.0638,95.9001,1
01326,0.0045,0.0,0.042,98.0932,0
01327,0.0032,0.0,0.0365,93.2638,1
01328,0.0062,0.0,0.0577,98.4415,0
01329,0.0048,0.0,0.0415,98.3732,0
01330,0.008,0.0,0.0852,98.3856,1
01331,0.0109,0.0,0.0881,98.3358,1
01333,0.0067,0.0,0.1085,99.26,0
01340,0.0218,0.0,0.1558,96.1332,1
01347,0.0105,0.0,0.079,98.1848,1
01348,0.0043,0.0,0.0387,98.0497,0
01349,0.0108,0.0,0.0819,96.5057,0
01350,1.4458,1.17,1.9973,100.0,1
01351,0.018,0.0,0.1416,98.7795,1
01352,0.0068,0.0,0.0565,96.3908,0
01353,0.0042,0.0,0.0516,97.0034,1
01354,0.0126,0.0,0.1691,99.7024,0
01356,0.0148,0.0,0.1202,97.7464,1
01357,0.0088,0.0,0.0932,97.1965,0
01358,0.015,0.0,0.0905,99.4186,1
01360,0.0133,0.0,0.1414,95.8946,0
01361,0.0202,0.0,0.1555,99.308,0
01362,0.0151,0.0,0.1065,96.7823,0
01366,0.0178,0.0,0.1147,94.9527,0
01367,0.007,0.0,0.0464,99.4065,1
01368,0.0052,0.0,0.0297,99.5467,1
01370,0.0054,0.0,0.0514,95.9712,0
01372,0.2794,0.0,0.854,100.0,0
01373,0.0059,0.0,0.0624,99.3799,0
01375,0.0127,0.0,0.0625,96.3563,0
01376,0.0072,0.0,0.0706,97.7052,0
01377,0.0043,0.0,0.049,96.9298,0
01379,0.0045,0.0,0.0402,96.943,0
01380,0.0096,0.0,0.0895,96.9833,1
01382,0.009,0.0,0.0637,95.8173,0
01383,0.0507,0.0,0.1961,97.3492,0
01384,0.0028,0.0,0.0281,99.6602,0
01386,0.0111,0.0,0.1021,97.5813,0
01387,0.0059,0.0,0.069,98.351,1
01388,0.0036,0.0,0.0478,98.0412,0
01389,0.0456,0.0,0.1507,88.6334,1
01390,0.0028,0.0,0.0349,98.2339,0
01391,0.0056,0.0,0.0552,94.5946,0
01392,0.0314,0.0,0.2503,99.8382,1
01393,0.3162,0.0254,0.7951,93.6842,1
01396,0.0196,0.0,0.1554,98.7654,1
01400,0.0122,0.0,0.0998,99.108,0
01404,0.0083,0.0,0.0509,98.9455,1
01405,0.0453,0.0,0.773,98.6692,0
01406,0.0416,0.0,0.3188,99.3228,0
01414,0.0311,0.0,0.3163,96.8051,1
01415,0.0045,0.0,0.0525,97.5447,1
01420,0.0175,0.0,0.0982,98.2594,0
01421,0.078,0.0,0.4333,99.0683,0
01423,0.017,0.0,0.1036,98.0329,0
01424,0.0303,0.0,0.2507,98.8095,0
01425,0.008,0.0,0.088,97.6785,0
01428,0.0145,0.0,0.1008,99.9565,1
01430,0.008,0.0,0.0747,96.4901,1
01431,0.0296,0.0,0.2368,100.0,1
01432,0.0048,0.0,0.0456,98.3594,1
01434,0.0115,0.0,0.0667,93.3119,1
01435,0.0095,0.0,0.0875,98.4656,0
01438,0.0072,0.0,0.0653,98.3116,0
01440,0.0896,0.0,0.3261,100.0,0
01443,0.0505,0.0,0.2554,96.7359,1
01445,0.0657,0.0,0.3572,96.8407,1
01446,0.0166,0.0,0.152,92.6012,1
01448,0.0094,0.0,0.0646,96.0878,1
01451,0.0046,0.0,0.0514,94.8661,0
01454,0.0118,0.0,0.1102,97.5271,0
01456,0.006,0.0,0.0464,94.3844,0
01457,0.0098,0.0,0.0876,91.4532,1
01459,0.0724,0.0,0.3047,92.9577,0
01460,0.0058,0.0,0.053,97.5187,0
01462,0.1484,0.0,0.632,97.6378,1
01467,0.0286,0.0,0.2331,98.7893,0
01470,0.0391,0.0,0.1675,94.3218,1
01471,0.0132,0.0,0.0791,99.4995,0
01472,0.0113,0.0,0.0675,97.605,0
01473,0.0095,0.0,0.0788,95.963,1
01474,0.0076,0.0,0.0548,95.8998,0
01475,0.0075,0.0,0.0602,97.1783,0
01477,0.0065,0.0,0.0461,97.8822,0
01478,0.0089,0.0,0.0774,96.8373,0
01479,0.0331,0.0,0.381,98.8924,0
01480,0.0414,0.0,0.2266,96.2733,0
01481,0.0214,0.0,0.0899,97.6059,1
01482,0.2399,0.0,0.8423,95.9259,0
01483,0.0573,0.0,0.7315,98.9933,0
01485,0.0558,0.0,0.4843,99.4881,1
01486,0.0147,0.0,0.1068,95.3433,1
01487,0.0094,0.0,0.0983,97.8282,1
01488,0.0204,0.0,0.0865,95.87,1
01491,0.0061,0.0,0.0553,95.0658,0
01492,0.0146,0.0,0.1465,94.9041,0
01496,0.0029,0.0,0.0327,95.3602,0
01497,0.0639,0.0,0.2562,99.4361,1
01499,0.0133,0.0,0.1001,100.0,0
01506,0.009,0.0,0.0821,99.9078,0
01508,0.0333,0.0,0.3089,98.659,1
01509,0.005,0.0,0.0459,98.7101,1
01510,0.0074,0.0,0.0632,97.5962,1
01511,0.0081,0.0,0.068,94.1059,0
01514,0.0015,0.0,0.0801,99.6226,1
01515,0.0719,0.0,0.3752,95.7317,0
01516,0.0106,0.0,0.0891,96.8362,0
01517,0.0098,0.0,0.0716,95.2703,1
01519,0.0125,0.0,0.1067,95.1799,0
01523,0.0082,0.0,0.0868,97.6575,1
01524,0.0244,0.0,0.1678,98.8242,1
01525,0.0079,0.0,0.0908,98.005,0
01528,0.0022,0.0,0.0522,99.6022,1
01531,0.0102,0.0,0.0597,93.038,1
01532,0.0065,0.0,0.0679,98.4471,1
01533,0.0453,0.0,0.4054,96.1957,1
01534,0.0108,0.0,0.078,97.5368,1
01540,0.0023,0.0,0.08,100.0,1
01542,0.1122,0.0,0.6538,99.2908,0
01543,0.0109,0.0,0.1434,98.2157,1
01544,0.0047,0.0,0.0686,98.808,1
01546,0.011,0.0,0.0942,98.0168,0
01551,0.0528,0.0,0.1487,99.7519,1
01553,0.0035,0.0,0.036,93.3388,1
01556,0.0112,0.0,0.0743,94.337,1
01566,0.0523,0.0,0.1876,99.6134,0
01569,0.022,0.0,0.1049,99.6241,0
01574,0.0061,0.0,0.0557,96.8284,1
01575,0.026,0.0,0.1078,96.5232,0
01577,0.0354,0.0,0.4012,98.7805,0
01581,0.0098,0.0,0.0793,96.653,0
01582,0.0958,0.0,0.4856,97.8723,0
01583,0.0077,0.0,0.092,98.1132,0
01584,0.0261,0.0,0.1577,96.5622,0
01602,0.0125,0.0,0.1024,98.0298,0
01603,0.0041,0.0,0.0457,97.8301,0
01604,0.005,0.0,0.062,98.0982,1
01606,0.0069,0.0,0.0598,95.2036,1
01611,0.0076,0.0,0.056,95.4115,0
01612,0.0082,0.0,0.0884,94.3155,0
01613,0.0131,0.0,0.074,98.8737,0
01617,0.0052,0.0,0.0736,96.1629,0
01618,0.0051,0.0,0.0423,98.6017,0
01625,0.0053,0.0,0.0643,96.3053,1
01627,0.0049,0.0,0.0952,99.9506,1
01630,0.0132,0.0,0.2173,99.3677,0
01631,0.0129,0.0,0.1641,100.0,0
01633,0.0338,0.0,0.1187,95.7627,0
01635,0.0087,0.0,0.0584,94.1649,0
01636,0.0078,0.0,0.0621,97.8261,0
01637,0.0062,0.0,0.0642,98.1194,1
01640,0.0161,0.0,0.0928,97.1863,0
01643,0.0062,0.0,0.0511,99.4688,1
01644,0.0047,0.0,0.0475,98.5936,1
01645,0.0057,0.0,0.0533,96.2464,0
01646,0.0297,0.0,0.1299,93.2039,0
01648,0.0064,0.0,0.0604,95.9796,0
01650,0.0055,0.0,0.0468,98.6782,1
01651,0.0053,0.0,0.0821,97.8764,1
01653,0.0074,0.0,0.0614,97.8271,1
01658,0.0042,0.0,0.0712,99.7168,1
01661,0.0061,0.0,0.0606,97.3622,1
01665,0.0108,0.0,0.1058,96.9919,0
01669,0.0064,0.0,0.0591,97.3344,0
01671,0.0051,0.0,0.0647,96.8585,0
01672,0.005,0.0,0.0365,96.0204,1
01674,0.0064,0.0,0.0705,98.0217,0
01676,2.686,1.0666,5.8097,100.0,0
01678,0.0126,0.0,0.1126,99.101,0
01680,0.0088,0.0,0.0918,98.0585,0
01681,0.004,0.0,0.0404,98.5746,0
01682,0.0094,0.0,0.1825,97.8548,0
01684,0.0027,0.0,0.0355,98.7288,1
01687,0.0044,0.0,0.0503,97.2189,1
01689,0.009,0.0,0.0872,98.9344,1
01690,0.0028,0.0,0.0372,98.0684,0
01692,0.0042,0.0,0.035,100.0,0
01693,0.008,0.0,0.0481,99.5272,1
01697,0.1279,0.0,0.5978,99.6466,0
01698,0.0651,0.0,0.3097,100.0,0
01700,0.005,0.0,0.0558,99.6733,0
01702,0.0056,0.0,0.0653,97.1591,1
01703,0.0073,0.0,0.0983,98.7382,1
01705,0.0693,0.0,0.3623,97.9651,1
01706,0.0089,0.0,0.0563,95.1225,1
01709,0.0194,0.0,0.1531,97.1033,0
01710,0.0057,0.0,0.0719,99.8733,1
01713,0.0032,0.0,0.0381,99.3141,1
01717,0.004,0.0,0.0419,99.7016,1
01718,0.0478,0.0,0.3173,97.8697,1
01719,0.0034,0.0,0.0368,96.4017,1
01720,0.0043,0.0,0.0414,97.2462,1
01726,0.0452,0.0,0.1582,97.2546,1
01727,0.0038,0.0,0.0602,98.9151,1
01728,0.0571,0.0,0.2676,99.4949,1
01729,0.0115,0.0,0.128,99.7984,1
01731,0.0064,0.0,0.0544,96.2069,1
01734,0.0035,0.0,0.0618,96.3218,0
01738,0.0044,0.0,0.0468,96.4589,0
01741,0.0109,0.0,0.0747,100.0,1
01744,0.0052,0.0,0.0633,98.7389,0
01745,0.0141,0.0,0.1374,98.4488,1
01747,0.0173,0.0,0.1235,99.8308,1
01748,0.0035,0.0,0.0509,97.3333,1
01755,0.1057,0.0,0.7757,89.6825,0
01760,0.0034,0.0,0.0327,98.2694,1
01762,0.0039,0.0,0.0504,96.4385,1
01763,0.0043,0.0,0.0381,98.8363,1
01768,0.0052,0.0,0.0626,97.7394,1
01770,0.006,0.0,0.0625,96.023,1
01771,0.0225,0.0,0.1188,94.7572,1
01773,0.0032,0.0,0.0339,95.8107,1
01775,0.005,0.0,0.085,99.4621,1
01778,0.0047,0.0,0.058,99.3812,1
01779,0.0071,0.0,0.0712,96.6289,1
01782,0.0071,0.0,0.1029,95.5112,1
01783,0.0107,0.0,0.0896,99.1741,1
01786,0.0039,0.0,0.0412,98.6874,1
01789,0.0073,0.0,0.0521,94.2547,1
01792,0.0054,0.0,0.0528,96.4029,0
01794,0.0093,0.0,0.0876,97.7963,0
01795,0.0269,0.0,0.1241,92.5099,0
01796,0.0028,0.0,0.0389,96.1155,1
01798,0.0002,0.0,0.0375,99.9798,1
01802,0.0092,0.0,0.0728,93.0124,0
01803,0.0221,0.0,0.1296,96.8531,0
01805,0.006,0.0,0.0454,99.585,0
01806,0.0067,0.0,0.0725,98.6631,0
01809,0.0045,0.0,0.0338,98.829,1
01812,0.0051,0.0,0.1543,99.9046,1
01813,0.0096,0.0,0.1011,99.1465,0
01816,0.0029,0.0,0.0318,97.7078,1
01817,0.0025,0.0,0.0358,93.4563,1
01818,0.0022,0.0,0.0228,98.6575,1
01819,0.0044,0.0,0.0458,98.2959,1
01821,0.0089,0.0,0.0946,97.8863,0
01823,0.0047,0.0,0.0559,98.1144,1
01825,0.0061,0.0,0.051,95.4376,1
01826,0.02,0.0,0.1511,98.3703,0
01827,0.0064,0.0,0.059,98.706,0
01828,0.0104,0.0,0.0899,99.3665,0
01830,0.0043,0.0,0.0441,98.8466,1
01833,0.0094,0.0,0.0702,95.0102,0
01843,0.0547,0.0,0.257,99.8904,1
01845,0.0081,0.0,0.0604,98.9113,1
01849,0.0036,0.0,0.0633,97.7208,1
01855,0.0102,0.0,0.0964,98.8841,1
01858,0.0064,0.0,0.0594,96.299,0
01859,0.006,0.0,0.0504,97.1686,1
01860,0.0047,0.0,0.0448,94.494,1
01862,0.004,0.0,0.0392,97.098,1
01863,0.0066,0.0,0.0462,98.9515,0
01866,0.0026,0.0,0.048,91.6778,1
01867,0.0073,0.0,0.0533,96.8568,1
01868,0.0079,0.0,0.0739,96.5267,0
01869,0.0057,0.0,0.0579,98.2835,1
01870,0.0304,0.0,0.1119,95.858,0
01874,0.0046,0.0,0.0538,97.7872,1
01876,0.0089,0.0,0.0529,94.9755,1
01877,0.0019,0.0,0.0219,99.6359,1
01878,0.0222,0.0,0.1517,93.6508,1
01880,0.0085,0.0,0.0512,100.0,0
01882,0.0051,0.0,0.049,97.1293,1
01883,0.0066,0.0,0.0633,96.3736,1
01884,0.0058,0.0,0.0565,94.2563,1
01885,0.0041,0.0,0.0354,96.2469,1
01887,0.0042,0.0,0.0658,98.1247,1
01888,0.0127,0.0,0.0878,97.6489,0
01889,0.0042,0.0,0.0539,99.8589,0
01892,0.0213,0.0,0.1212,96.2668,1
01893,0.0079,0.0,0.0483,99.8462,1
01896,0.0123,0.0,0.0822,97.3958,0
01897,0.0004,0.0,0.0503,100.0,1
01900,0.0084,0.0,0.0686,97.3231,1
01901,0.0418,0.0,0.1953,97.6221,1
01902,0.0091,0.0,0.0706,97.5014,1
01905,0.0058,0.0,0.0467,96.8017,0
01906,0.0089,0.0,0.072,94.6841,0
01907,0.0082,0.0,0.0639,98.2383,1
01908,0.0083,0.0,0.1189,98.1123,0
01912,0.1061,0.0,0.392,99.3671,0
01915,0.0048,0.0,0.0525,98.918,1
01921,0.0071,0.0,0.0586,99.5492,1
01922,0.0095,0.0,0.1023,96.4714,0
01924,0.0035,0.0,0.0672,96.7102,1
01925,0.0177,0.0,0.155,98.2105,1
01926,0.0044,0.0,0.0494,95.0306,0
01927,0.0061,0.0,0.0936,98.8788,0
01930,0.0045,0.0,0.0475,97.6566,1
01933,0.0034,0.0,0.0311,99.961,1
01936,0.0047,0.0,0.0454,96.715,1
01939,0.0051,0.0,0.0656,99.2291,1
01941,0.0044,0.0,0.0545,99.0357,0
01943,0.0191,0.0,0.1308,97.9006,0
01959,0.0071,0.0,0.0769,96.8445,0
01960,0.0291,0.0,0.1237,96.2798,0
01961,0.0033,0.0,0.0309,99.5455,1
01962,0.0138,0.0,0.2164,99.6736,0
01964,0.0066,0.0,0.1074,99.9234,1
01965,0.0029,0.0,0.0378,99.636,0
01966,0.0051,0.0,0.063,94.7804,1
01975,0.0249,0.0,0.1167,99.4428,1
01976,0.0029,0.0,0.0829,99.5379,1
01977,0.0095,0.0,0.0644,97.0933,1
01978,0.0057,0.0,0.0538,97.7075,0
01979,0.0031,0.0,0.0252,97.6168,1
01983,0.0269,0.0,0.1501,97.1173,0
01984,0.0058,0.0,0.0535,97.9754,0
01985,0.0034,0.0,0.0424,96.806,1
01987,0.0032,0.0,0.0538,99.2698,1
01995,0.0064,0.0,0.0516,97.944,1
01997,0.0062,0.0,0.0466,94.467,1
01998,0.0419,0.0,0.2182,99.2891,1
02002,0.0036,0.0,0.0439,99.0737,0
02006,0.0072,0.0,0.0583,97.833,0
02009,0.0094,0.0,0.0574,97.8111,0
02011,0.0059,0.0,0.0577,99.4607,1
02015,0.0026,0.0,0.0277,96.6044,1
02019,0.0258,0.0,0.1184,92.5021,0
02020,0.0045,0.0,0.0432,98.3396,1
02022,0.0056,0.0,0.0372,95.9546,1
02023,0.005,0.0,0.0408,97.602,0
02024,0.0019,0.0,0.0296,98.8042,1
02025,0.0116,0.0,0.0853,99.253,0
02026,0.0026,0.0,0.1018,99.7449,1
02027,0.0055,0.0,0.0816,98.7033,1
02028,0.0044,0.0,0.0591,98.9481,1
02029,0.0043,0.0,0.035,98.8171,1
02032,0.0057,0.0,0.0431,94.8276,0
02033,0.004,0.0,0.0429,98.5485,1
02034,0.0049,0.0,0.0767,94.8376,0
02035,0.0077,0.0,0.0593,98.5199,0
02038,0.0031,0.0,0.0354,98.9561,1
02043,0.0059,0.0,0.0591,96.484,1
02045,0.0094,0.0,0.1127,98.7915,0
02047,0.012,0.0,0.072,99.5906,0
02048,0.0063,0.0,0.0569,98.271,0
02051,0.0055,0.0,0.0455,93.5757,1
02052,0.0008,0.0,0.1237,100.0,1
02056,0.0232,0.0,0.1649,99.5205,1
02058,0.0036,0.0,0.0508,98.0659,1
02059,0.0062,0.0,0.0487,99.0685,0
02060,0.0162,0.0,0.095,97.7081,0
02061,0.0101,0.0,0.0636,97.6593,1
02064,0.0038,0.0,0.0386,96.0317,0
02077,0.0042,0.0,0.0707,98.3542,0
02078,0.0039,0.0,0.0431,97.0336,0
02084,0.0047,0.0,0.0506,99.0635,1
02085,0.0052,0.0,0.0547,99.7927,1
02086,0.0043,0.0,0.0361,99.3532,0
02087,0.0079,0.0,0.0539,95.4683,0
02090,0.0088,0.0,0.0593,95.8983,1
02091,0.0046,0.0,0.072,96.4125,1
02092,0.0051,0.0,0.0389,99.7941,0
02093,0.0122,0.0,0.0828,94.8391,0
02099,0.0071,0.0,0.0868,97.5664,0
02102,0.0188,0.0,0.147,97.9417,1
02105,0.0046,0.0,0.0352,99.8266,0
02106,0.0049,0.0,0.0346,99.2261,0
02109,0.0203,0.0,0.151,96.9435,0
02112,0.0035,0.0,0.037,94.3006,1
02113,0.006,0.0,0.0541,94.8541,1
02114,0.0071,0.0,0.0514,94.1121,1
02115,0.0057,0.0,0.0618,99.1562,1
02117,0.0041,0.0,0.0338,99.4637,1
02118,0.0537,0.0,0.2227,96.595,0
02119,0.0053,0.0,0.0955,99.4715,0
02123,0.0195,0.0,0.0866,93.35,0
02131,0.0021,0.0,0.0244,91.3893,0
02133,0.0045,0.0,0.0418,95.6564,1
02136,0.0035,0.0,0.0509,97.2026,1
02137,0.0156,0.0,0.1009,99.2048,1
02138,0.005,0.0,0.0428,98.8481,1
02140,0.0103,0.0,0.0965,99.9687,1
02141,0.007,0.0,0.0743,97.4655,1
02142,0.0147,0.0,0.1096,97.9599,0
02152,0.0032,0.0,0.0533,98.3247,0
02154,0.0053,0.0,0.0561,99.558,1
02155,0.011,0.0,0.0712,98.4416,0
02156,0.0079,0.0,0.1041,98.2176,0
02159,0.0062,0.0,0.0531,93.7303,0
02161,0.0065,0.0,0.0553,92.7054,0
02162,0.0034,0.0,0.0335,96.5741,1
02165,0.003,0.0,0.0858,99.9138,1
02166,0.0113,0.0,0.0849,98.2999,1
02168,0.0046,0.0,0.035,92.8753,0
02170,0.0118,0.0,0.0602,99.472,1
02172,0.0025,0.0,0.0776,99.7496,0
02173,0.0125,0.0,0.0853,97.1382,1
02174,0.0027,0.0,0.044,99.7765,0
02186,0.0036,0.0,0.0534,97.3153,1
02187,0.0056,0.0,0.0571,99.0117,1
02190,0.0276,0.0,0.1724,99.6403,0
02193,0.0083,0.0,0.0656,98.5928,1
02194,0.0069,0.0,0.0519,99.3599,1
02197,0.0734,0.0,0.3349,100.0,1
02198,0.0513,0.0,0.2167,96.1183,0
02203,0.002,0.0,0.0344,97.4325,1
02204,0.0195,0.0,0.0826,99.3952,1
02206,0.0086,0.0,0.0914,98.9911,1
02207,0.0026,0.0,0.0297,99.4724,1
02212,0.0133,0.0,0.1143,98.9557,1
02213,0.008,0.0,0.058,98.0608,1
02216,0.014,0.0,0.0615,99.5226,1
02217,0.008,0.0,0.0591,96.3307,0
02219,0.0045,0.0,0.0422,98.6612,1
02220,0.0039,0.0,0.0521,99.7424,1
02223,0.0052,0.0,0.0502,98.711,0
02229,0.0025,0.0,0.0487,99.2754,1
02230,0.0137,0.0,0.0994,95.3986,0
02232,0.0086,0.0,0.0598,96.0503,1
02234,0.0036,0.0,0.0399,98.1308,1
02236,0.0675,0.0,0.3129,97.216,0
02237,0.0888,0.0,0.3562,99.3266,0
02239,0.0056,0.0,0.0646,98.3021,1
02240,0.0041,0.0,0.0474,97.5188,1
02241,0.0031,0.0,0.0323,98.7151,0
02243,0.0022,0.0,0.0276,99.7071,1
02244,0.0036,0.0,0.0341,97.2693,0
02249,0.0102,0.0,0.0713,96.0254,1
02250,0.0078,0.0,0.0667,95.1787,1
02255,0.0554,0.0,0.2244,97.3618,1
02257,0.0077,0.0,0.1088,98.3777,0
02264,0.0066,0.0,0.0484,96.002,1
02265,0.0034,0.0,0.0462,96.2996,0
02266,0.037,0.0,0.2069,99.6976,0
02267,0.0402,0.0,0.1914,97.7952,0
02269,0.0067,0.0,0.0479,99.7553,1
02270,0.0035,0.0,0.0412,99.8815,1
02272,0.0243,0.0,0.3382,99.5726,1
02275,0.0764,0.0,0.3279,99.4141,0
02277,0.0178,0.0,0.1029,98.6495,0
02278,0.0084,0.0,0.0549,98.1053,0
02279,0.0057,0.0,0.0407,96.4766,1
02281,0.0104,0.0,0.0755,96.1357,0
02282,0.0091,0.0,0.0641,95.7346,1
02292,0.0115,0.0,0.1439,98.5778,1
02293,0.0054,0.0,0.0592,94.8235,0
02297,0.0029,0.0,0.0331,98.75,1
02298,0.0321,0.0,0.2072,98.6465,1
02300,0.0045,0.0,0.047,97.8321,0
02301,0.0045,0.0,0.0707,98.2456,0
02311,0.0105,0.0,0.0857,96.6048,0
02314,0.0074,0.0,0.0663,96.5594,0
02319,0.0063,0.0,0.0541,98.2526,0
02321,0.0347,0.0,0.1983,96.9982,1
02322,0.0235,0.0,0.1396,95.7428,0
02324,0.0314,0.0,0.1305,93.8674,1
02326,0.0091,0.0,0.0949,94.919,0
02327,0.0249,0.0,0.1073,92.8125,1
02328,0.1055,0.0,0.2958,99.2647,1
02332,0.126,0.0,0.3918,98.6434,1
02334,0.0099,0.0,0.0558,93.5954,1
02337,0.0093,0.0,0.0734,96.4042,1
02339,0.0189,0.0,0.1185,97.5362,0
02342,0.0046,0.0,0.0469,97.0838,1
02343,0.0231,0.0,0.1095,98.7179,0
02347,0.005,0.0,0.0429,95.999,1
02348,0.0089,0.0,0.0734,97.0997,0
02349,0.0068,0.0,0.046,94.1384,0
02350,0.0274,0.0,0.1721,98.181,0
02352,0.01,0.0,0.084,95.1402,0
02353,0.0082,0.0,0.0463,95.3084,0
02355,0.0124,0.0,0.0991,95.7022,1
02358,0.0031,0.0,0.049,98.7941,1
02359,0.0045,0.0,0.048,96.1985,0
02361,0.0061,0.0,0.0464,97.2432,1
02362,0.0061,0.0,0.105,98.1535,0
02364,0.0316,0.0,0.1701,99.3304,1
02365,0.0091,0.0,0.0728,99.8187,0
02366,0.02,0.0,0.1377,99.3644,1
02367,0.0054,0.0,0.0626,97.1137,0
02368,0.0405,0.0,0.2445,99.4398,1
02370,0.0272,0.0,0.1509,98.8739,0
02371,0.0126,0.0,0.099,96.3481,1
02373,0.0037,0.0,0.0357,99.4964,0
02375,0.0096,0.0,0.0605,93.6013,1
02379,0.0085,0.0,0.0686,97.2824,1
02394,0.0047,0.0,0.0482,99.1273,1
02412,0.0061,0.0,0.0682,99.0705,1
02413,0.0067,0.0,0.0546,97.1252,0
02414,0.0434,0.0,0.2102,99.4845,0
02415,0.0075,0.0,0.054,96.5262,1
02416,0.026,0.0,0.1679,94.1871,1
02417,0.011,0.0,0.1136,96.5753,0
02418,0.0075,0.0,0.0599,98.5307,1
02419,0.0041,0.0,0.0341,97.4098,0
02420,0.0069,0.0,0.045,95.2095,0
02421,0.0038,0.0,0.0309,98.0913,1
02424,0.0087,0.0,0.0738,97.0178,0
02426,0.0129,0.0,0.0996,99.5127,1
02430,0.0104,0.0,0.1002,99.4433,0
02431,0.0203,0.0,0.1273,97.8199,1
02432,0.023,0.0,0.2538,97.4946,0
02434,0.0132,0.0,0.1102,91.547,1
02435,0.0119,0.0,0.0754,94.0535,0
02436,0.015,0.0,0.1061,99.7481,1
02439,0.0045,0.0,0.0764,99.76,0
02440,0.0053,0.0,0.0544,97.5933,1
02441,0.0025,0.0,0.0615,99.5123,0
02442,0.023,0.0,0.1475,96.945,1
02443,0.0206,0.0,0.0902,95.9366,1
02445,0.0079,0.0,0.0588,95.933,0
02447,0.0071,0.0,0.0771,97.9411,0
02448,0.0035,0.0,0.0495,94.9954,1
02450,0.0036,0.0,0.0531,99.1223,1
02452,0.0125,0.0,0.0668,96.9681,1
02454,0.0099,0.0,0.0777,99.7052,1
02455,0.003,0.0,0.0603,99.5513,0
02456,0.0085,0.0,0.0557,93.1585,1
02457,0.0064,0.0,0.0663,97.5734,1
02458,0.0188,0.0,0.0916,98.9463,1
02459,0.0021,0.0,0.02,99.282,1
02461,0.003,0.0,0.0308,99.73,1
02462,0.007,0.0,0.0571,98.7532,1
02465,0.0068,0.0,0.0542,97.7633,1
02467,0.0048,0.0,0.0754,98.7311,1
02468,0.0055,0.0,0.0682,98.4522,1
02469,0.022,0.0,0.1229,96.1405,1
02472,0.1192,0.0,0.4577,100.0,1
02474,0.0096,0.0,0.0604,99.3676,1
02478,0.0025,0.0,0.039,96.6317,1
02480,0.0044,0.0,0.0413,97.4549,1
02510,0.0702,0.0,0.3798,99.5562,1
02518,0.0023,0.0,0.0315,98.348,1
02520,0.0547,0.0,0.2199,100.0,1
02521,0.0066,0.0,0.0691,97.8703,1
02522,0.0032,0.0,0.0291,98.6118,1
02524,0.0047,0.0,0.0539,95.0754,0
02525,0.0064,0.0,0.0715,97.1601,1
02526,0.0054,0.0,0.0352,94.6389,0
02533,0.0061,0.0,0.0559,96.0729,0
