Sample,Mean_vel,Min_vel,Max_vel,Screen_time_off_percent
01233,0.0039,0.0000,0.0361,98.8981
01237,0.0236,0.0000,0.1513,95.2697
01243,0.0048,0.0000,0.1051,98.7240
01244,0.0098,0.0000,0.1102,97.2424
01247,0.0268,0.0000,0.1372,98.8776
01248,0.0124,0.0000,0.1066,98.8015
01250,0.0059,0.0000,0.0436,96.9850
01252,0.0153,0.0000,0.1532,98.6667
01254,0.0128,0.0000,0.1001,99.2593
01255,0.0104,0.0000,0.1695,99.5273
01256,0.0097,0.0000,0.0636,96.3126
01259,0.0215,0.0000,0.1688,95.8154
01260,0.1619,0.0000,0.5728,98.7097
01262,0.0096,0.0000,0.0961,99.4971
01266,0.0056,0.0000,0.0396,94.9767
01267,0.1709,0.0000,0.9235,98.7179
01269,0.0041,0.0000,0.0473,98.4686
01270,0.0419,0.0000,0.2526,98.6667
01273,0.0130,0.0000,0.1097,96.6015
01274,0.0807,0.0000,0.4229,99.6721
01275,0.3596,0.0000,1.3207,96.6667
01276,0.9889,0.0000,3.2904,98.0769
01278,0.0189,0.0000,0.1185,94.8630
01279,0.0055,0.0000,0.0580,98.7347
01281,0.0179,0.0000,0.1226,94.6105
01282,0.0111,0.0000,0.0767,99.2823
01283,0.0042,0.0000,0.0624,97.1039
01285,0.0065,0.0000,0.0976,99.3595
01286,0.0060,0.0000,0.0535,98.7752
01293,0.0346,0.0000,0.3518,96.9251
01295,0.0087,0.0000,0.0690,93.5056
01297,0.0392,0.0000,0.2143,94.8276
01298,0.0065,0.0000,0.0816,99.3384
01300,0.0082,0.0000,0.0619,96.5077
01301,0.0059,0.0000,0.0615,95.3265
01303,0.0044,0.0000,0.0541,99.6149
01304,0.0210,0.0000,0.3720,100.0000
01315,0.0003,0.0000,0.0912,50.0000
01316,0.0182,0.0000,0.1939,98.7047
01319,0.0052,0.0000,0.0370,95.6371
01320,0.0411,0.0000,0.5280,98.1848
01323,0.0072,0.0000,0.0638,95.9001
01326,0.0045,0.0000,0.0420,98.0932
01327,0.0032,0.0000,0.0365,93.2638
01328,0.0062,0.0000,0.0577,98.4415
01329,0.0048,0.0000,0.0415,98.3732
01330,0.0080,0.0000,0.0852,98.3856
01331,0.0109,0.0000,0.0881,98.3358
01333,0.0067,0.0000,0.1085,99.2600
01340,0.0218,0.0000,0.1558,96.1332
01347,0.0105,0.0000,0.0790,98.1848
01348,0.0043,0.0000,0.0387,98.0497
01349,0.0108,0.0000,0.0819,96.5057
01350,1.4458,1.1700,1.9973,100.0000
01351,0.0180,0.0000,0.1416,98.7795
01352,0.0068,0.0000,0.0565,96.3908
01353,0.0042,0.0000,0.0516,97.0034
01354,0.0126,0.0000,0.1691,99.7024
01356,0.0148,0.0000,0.1202,97.7464
01357,0.0088,0.0000,0.0932,97.1965
01358,0.0150,0.0000,0.0905,99.4186
01360,0.0133,0.0000,0.1414,95.8946
01361,0.0202,0.0000,0.1555,99.3080
01362,0.0151,0.0000,0.1065,96.7823
01366,0.0178,0.0000,0.1147,94.9527
01367,0.0070,0.0000,0.0464,99.4065
01368,0.0052,0.0000,0.0297,99.5467
01370,0.0054,0.0000,0.0514,95.9712
01372,0.2794,0.0000,0.8540,100.0000
01373,0.0059,0.0000,0.0624,99.3799
01375,0.0127,0.0000,0.0625,96.3563
01376,0.0072,0.0000,0.0706,97.7052
01377,0.0043,0.0000,0.0490,96.9298
01379,0.0045,0.0000,0.0402,96.9430
01380,0.0096,0.0000,0.0895,96.9833
01382,0.0090,0.0000,0.0637,95.8173
01383,0.0507,0.0000,0.1961,97.3492
01384,0.0028,0.0000,0.0281,99.6602
01386,0.0111,0.0000,0.1021,97.5813
01387,0.0059,0.0000,0.0690,98.3510
01388,0.0036,0.0000,0.0478,98.0412
01389,0.0456,0.0000,0.1507,88.6334
01390,0.0028,0.0000,0.0349,98.2339
01391,0.0056,0.0000,0.0552,94.5946
01392,0.0314,0.0000,0.2503,99.8382
01393,0.3162,0.0254,0.7951,93.6842
01396,0.0196,0.0000,0.1554,98.7654
01400,0.0122,0.0000,0.0998,99.1080
01404,0.0083,0.0000,0.0509,98.9455
01405,0.0453,0.0000,0.7730,98.6692
01406,0.0416,0.0000,0.3188,99.3228
01414,0.0311,0.0000,0.3163,96.8051
01415,0.0045,0.0000,0.0525,97.5447
01420,0.0175,0.0000,0.0982,98.2594
01421,0.0780,0.0000,0.4333,99.0683
01423,0.0170,0.0000,0.1036,98.0329
01424,0.0303,0.0000,0.2507,98.8095
01425,0.0080,0.0000,0.0880,97.6785
01428,0.0145,0.0000,0.1008,99.9565
01430,0.0080,0.0000,0.0747,96.4901
01431,0.0296,0.0000,0.2368,100.0000
01432,0.0048,0.0000,0.0456,98.3594
01434,0.0115,0.0000,0.0667,93.3119
01435,0.0095,0.0000,0.0875,98.4656
01438,0.0072,0.0000,0.0653,98.3116
01440,0.0896,0.0000,0.3261,100.0000
01443,0.0505,0.0000,0.2554,96.7359
01445,0.0657,0.0000,0.3572,96.8407
01446,0.0166,0.0000,0.1520,92.6012
01448,0.0094,0.0000,0.0646,96.0878
01451,0.0046,0.0000,0.0514,94.8661
01454,0.0118,0.0000,0.1102,97.5271
01456,0.0060,0.0000,0.0464,94.3844
01457,0.0098,0.0000,0.0876,91.4532
01459,0.0724,0.0000,0.3047,92.9577
01460,0.0058,0.0000,0.0530,97.5187
01462,0.1484,0.0000,0.6320,97.6378
01467,0.0286,0.0000,0.2331,98.7893
01470,0.0391,0.0000,0.1675,94.3218
01471,0.0132,0.0000,0.0791,99.4995
01472,0.0113,0.0000,0.0675,97.6050
01473,0.0095,0.0000,0.0788,95.9630
01474,0.0076,0.0000,0.0548,95.8998
01475,0.0075,0.0000,0.0602,97.1783
01477,0.0065,0.0000,0.0461,97.8822
01478,0.0089,0.0000,0.0774,96.8373
01479,0.0331,0.0000,0.3810,98.8924
01480,0.0414,0.0000,0.2266,96.2733
01481,0.0214,0.0000,0.0899,97.6059
01482,0.2399,0.0000,0.8423,95.9259
01483,0.0573,0.0000,0.7315,98.9933
01485,0.0558,0.0000,0.4843,99.4881
01486,0.0147,0.0000,0.1068,95.3433
01487,0.0094,0.0000,0.0983,97.8282
01488,0.0204,0.0000,0.0865,95.8700
01491,0.0061,0.0000,0.0553,95.0658
01492,0.0146,0.0000,0.1465,94.9041
01496,0.0029,0.0000,0.0327,95.3602
01497,0.0639,0.0000,0.2562,99.4361
01499,0.0133,0.0000,0.1001,100.0000
01506,0.0090,0.0000,0.0821,99.9078
01508,0.0333,0.0000,0.3089,98.6590
01509,0.0050,0.0000,0.0459,98.7101
01510,0.0074,0.0000,0.0632,97.5962
01511,0.0081,0.0000,0.0680,94.1059
01514,0.0015,0.0000,0.0801,99.6226
01515,0.0719,0.0000,0.3752,95.7317
01516,0.0106,0.0000,0.0891,96.8362
01517,0.0098,0.0000,0.0716,95.2703
01519,0.0125,0.0000,0.1067,95.1799
01523,0.0082,0.0000,0.0868,97.6575
01524,0.0244,0.0000,0.1678,98.8242
01525,0.0079,0.0000,0.0908,98.0050
01528,0.0022,0.0000,0.0522,99.6022
01531,0.0102,0.0000,0.0597,93.0380
01532,0.0065,0.0000,0.0679,98.4471
01533,0.0453,0.0000,0.4054,96.1957
01534,0.0108,0.0000,0.0780,97.5368
01540,0.0023,0.0000,0.0800,100.0000
01542,0.1122,0.0000,0.6538,99.2908
01543,0.0109,0.0000,0.1434,98.2157
01544,0.0047,0.0000,0.0686,98.8080
01546,0.0110,0.0000,0.0942,98.0168
01551,0.0528,0.0000,0.1487,99.7519
01553,0.0035,0.0000,0.0360,93.3388
01556,0.0112,0.0000,0.0743,94.3370
01566,0.0523,0.0000,0.1876,99.6134
01569,0.0220,0.0000,0.1049,99.6241
01574,0.0061,0.0000,0.0557,96.8284
01575,0.0260,0.0000,0.1078,96.5232
01577,0.0354,0.0000,0.4012,98.7805
01581,0.0098,0.0000,0.0793,96.6530
01582,0.0958,0.0000,0.4856,97.8723
01583,0.0077,0.0000,0.0920,98.1132
01584,0.0261,0.0000,0.1577,96.5622
01602,0.0125,0.0000,0.1024,98.0298
01603,0.0041,0.0000,0.0457,97.8301
01604,0.0050,0.0000,0.0620,98.0982
01606,0.0069,0.0000,0.0598,95.2036
01611,0.0076,0.0000,0.0560,95.4115
01612,0.0082,0.0000,0.0884,94.3155
01613,0.0131,0.0000,0.0740,98.8737
01617,0.0052,0.0000,0.0736,96.1629
01618,0.0051,0.0000,0.0423,98.6017
01625,0.0053,0.0000,0.0643,96.3053
01627,0.0049,0.0000,0.0952,99.9506
01630,0.0132,0.0000,0.2173,99.3677
01631,0.0129,0.0000,0.1641,100.0000
01633,0.0338,0.0000,0.1187,95.7627
01635,0.0087,0.0000,0.0584,94.1649
01636,0.0078,0.0000,0.0621,97.8261
01637,0.0062,0.0000,0.0642,98.1194
01640,0.0161,0.0000,0.0928,97.1863
01643,0.0062,0.0000,0.0511,99.4688
01644,0.0047,0.0000,0.0475,98.5936
01645,0.0057,0.0000,0.0533,96.2464
01646,0.0297,0.0000,0.1299,93.2039
01648,0.0064,0.0000,0.0604,95.9796
01650,0.0055,0.0000,0.0468,98.6782
01651,0.0053,0.0000,0.0821,97.8764
01653,0.0074,0.0000,0.0614,97.8271
01658,0.0042,0.0000,0.0712,99.7168
01661,0.0061,0.0000,0.0606,97.3622
01665,0.0108,0.0000,0.1058,96.9919
01669,0.0064,0.0000,0.0591,97.3344
01671,0.0051,0.0000,0.0647,96.8585
01672,0.0050,0.0000,0.0365,96.0204
01674,0.0064,0.0000,0.0705,98.0217
01676,2.6860,1.0666,5.8097,100.0000
01678,0.0126,0.0000,0.1126,99.1010
01680,0.0088,0.0000,0.0918,98.0585
01681,0.0040,0.0000,0.0404,98.5746
01682,0.0094,0.0000,0.1825,97.8548
01684,0.0027,0.0000,0.0355,98.7288
01687,0.0044,0.0000,0.0503,97.2189
01689,0.0090,0.0000,0.0872,98.9344
01690,0.0028,0.0000,0.0372,98.0684
01692,0.0042,0.0000,0.0350,100.0000
01693,0.0080,0.0000,0.0481,99.5272
01697,0.1279,0.0000,0.5978,99.6466
01698,0.0651,0.0000,0.3097,100.0000
01700,0.0050,0.0000,0.0558,99.6733
01702,0.0056,0.0000,0.0653,97.1591
01703,0.0073,0.0000,0.0983,98.7382
01705,0.0693,0.0000,0.3623,97.9651
01706,0.0089,0.0000,0.0563,95.1225
01709,0.0194,0.0000,0.1531,97.1033
01710,0.0057,0.0000,0.0719,99.8733
01713,0.0032,0.0000,0.0381,99.3141
01717,0.0040,0.0000,0.0419,99.7016
01718,0.0478,0.0000,0.3173,97.8697
01719,0.0034,0.0000,0.0368,96.4017
01720,0.0043,0.0000,0.0414,97.2462
01726,0.0452,0.0000,0.1582,97.2546
01727,0.0038,0.0000,0.0602,98.9151
01728,0.0571,0.0000,0.2676,99.4949
01729,0.0115,0.0000,0.1280,99.7984
01731,0.0064,0.0000,0.0544,96.2069
01734,0.0035,0.0000,0.0618,96.3218
01738,0.0044,0.0000,0.0468,96.4589
01741,0.0109,0.0000,0.0747,100.0000
01744,0.0052,0.0000,0.0633,98.7389
01745,0.0141,0.0000,0.1374,98.4488
01747,0.0173,0.0000,0.1235,99.8308
01748,0.0035,0.0000,0.0509,97.3333
01755,0.1057,0.0000,0.7757,89.6825
01760,0.0034,0.0000,0.0327,98.2694
01762,0.0039,0.0000,0.0504,96.4385
01763,0.0043,0.0000,0.0381,98.8363
01768,0.0052,0.0000,0.0626,97.7394
01770,0.0060,0.0000,0.0625,96.0230
01771,0.0225,0.0000,0.1188,94.7572
01773,0.0032,0.0000,0.0339,95.8107
01775,0.0050,0.0000,0.0850,99.4621
01778,0.0047,0.0000,0.0580,99.3812
01779,0.0071,0.0000,0.0712,96.6289
01782,0.0071,0.0000,0.1029,95.5112
01783,0.0107,0.0000,0.0896,99.1741
01786,0.0039,0.0000,0.0412,98.6874
01789,0.0073,0.0000,0.0521,94.2547
01792,0.0054,0.0000,0.0528,96.4029
01794,0.0093,0.0000,0.0876,97.7963
01795,0.0269,0.0000,0.1241,92.5099
01796,0.0028,0.0000,0.0389,96.1155
01798,0.0002,0.0000,0.0375,99.9798
01802,0.0092,0.0000,0.0728,93.0124
01803,0.0221,0.0000,0.1296,96.8531
01805,0.0060,0.0000,0.0454,99.5850
01806,0.0067,0.0000,0.0725,98.6631
01809,0.0045,0.0000,0.0338,98.8290
01812,0.0051,0.0000,0.1543,99.9046
01813,0.0096,0.0000,0.1011,99.1465
01816,0.0029,0.0000,0.0318,97.7078
01817,0.0025,0.0000,0.0358,93.4563
01818,0.0022,0.0000,0.0228,98.6575
01819,0.0044,0.0000,0.0458,98.2959
01821,0.0089,0.0000,0.0946,97.8863
01823,0.0047,0.0000,0.0559,98.1144
01825,0.0061,0.0000,0.0510,95.4376
01826,0.0200,0.0000,0.1511,98.3703
01827,0.0064,0.0000,0.0590,98.7060
01828,0.0104,0.0000,0.0899,99.3665
01830,0.0043,0.0000,0.0441,98.8466
01833,0.0094,0.0000,0.0702,95.0102
01843,0.0547,0.0000,0.2570,99.8904
01845,0.0081,0.0000,0.0604,98.9113
01849,0.0036,0.0000,0.0633,97.7208
01855,0.0102,0.0000,0.0964,98.8841
01858,0.0064,0.0000,0.0594,96.2990
01859,0.0060,0.0000,0.0504,97.1686
01860,0.0047,0.0000,0.0448,94.4940
01862,0.0040,0.0000,0.0392,97.0980
01863,0.0066,0.0000,0.0462,98.9515
01866,0.0026,0.0000,0.0480,91.6778
01867,0.0073,0.0000,0.0533,96.8568
01868,0.0079,0.0000,0.0739,96.5267
01869,0.0057,0.0000,0.0579,98.2835
01870,0.0304,0.0000,0.1119,95.8580
01874,0.0046,0.0000,0.0538,97.7872
01876,0.0089,0.0000,0.0529,94.9755
01877,0.0019,0.0000,0.0219,99.6359
01878,0.0222,0.0000,0.1517,93.6508
01880,0.0085,0.0000,0.0512,100.0000
01882,0.0051,0.0000,0.0490,97.1293
01883,0.0066,0.0000,0.0633,96.3736
01884,0.0058,0.0000,0.0565,94.2563
01885,0.0041,0.0000,0.0354,96.2469
01887,0.0042,0.0000,0.0658,98.1247
01888,0.0127,0.0000,0.0878,97.6489
01889,0.0042,0.0000,0.0539,99.8589
01892,0.0213,0.0000,0.1212,96.2668
01893,0.0079,0.0000,0.0483,99.8462
01896,0.0123,0.0000,0.0822,97.3958
01897,0.0004,0.0000,0.0503,100.0000
01900,0.0084,0.0000,0.0686,97.3231
01901,0.0418,0.0000,0.1953,97.6221
01902,0.0091,0.0000,0.0706,97.5014
01905,0.0058,0.0000,0.0467,96.8017
01906,0.0089,0.0000,0.0720,94.6841
01907,0.0082,0.0000,0.0639,98.2383
01908,0.0083,0.0000,0.1189,98.1123
01912,0.1061,0.0000,0.3920,99.3671
01915,0.0048,0.0000,0.0525,98.9180
01921,0.0071,0.0000,0.0586,99.5492
01922,0.0095,0.0000,0.1023,96.4714
01924,0.0035,0.0000,0.0672,96.7102
01925,0.0177,0.0000,0.1550,98.2105
01926,0.0044,0.0000,0.0494,95.0306
01927,0.0061,0.0000,0.0936,98.8788
01930,0.0045,0.0000,0.0475,97.6566
01933,0.0034,0.0000,0.0311,99.9610
01936,0.0047,0.0000,0.0454,96.7150
01939,0.0051,0.0000,0.0656,99.2291
01941,0.0044,0.0000,0.0545,99.0357
01943,0.0191,0.0000,0.1308,97.9006
01959,0.0071,0.0000,0.0769,96.8445
01960,0.0291,0.0000,0.1237,96.2798
01961,0.0033,0.0000,0.0309,99.5455
01962,0.0138,0.0000,0.2164,99.6736
01964,0.0066,0.0000,0.1074,99.9234
01965,0.0029,0.0000,0.0378,99.6360
01966,0.0051,0.0000,0.0630,94.7804
01975,0.0249,0.0000,0.1167,99.4428
01976,0.0029,0.0000,0.0829,99.5379
01977,0.0095,0.0000,0.0644,97.0933
01978,0.0057,0.0000,0.0538,97.7075
01979,0.0031,0.0000,0.0252,97.6168
01983,0.0269,0.0000,0.1501,97.1173
01984,0.0058,0.0000,0.0535,97.9754
01985,0.0034,0.0000,0.0424,96.8060
01987,0.0032,0.0000,0.0538,99.2698
01995,0.0064,0.0000,0.0516,97.9440
01997,0.0062,0.0000,0.0466,94.4670
01998,0.0419,0.0000,0.2182,99.2891
02002,0.0036,0.0000,0.0439,99.0737
02006,0.0072,0.0000,0.0583,97.8330
02009,0.0094,0.0000,0.0574,97.8111
02011,0.0059,0.0000,0.0577,99.4607
02015,0.0026,0.0000,0.0277,96.6044
02019,0.0258,0.0000,0.1184,92.5021
02020,0.0045,0.0000,0.0432,98.3396
02022,0.0056,0.0000,0.0372,95.9546
02023,0.0050,0.0000,0.0408,97.6020
02024,0.0019,0.0000,0.0296,98.8042
02025,0.0116,0.0000,0.0853,99.2530
02026,0.0026,0.0000,0.1018,99.7449
02027,0.0055,0.0000,0.0816,98.7033
02028,0.0044,0.0000,0.0591,98.9481
02029,0.0043,0.0000,0.0350,98.8171
02032,0.0057,0.0000,0.0431,94.8276
02033,0.0040,0.0000,0.0429,98.5485
02034,0.0049,0.0000,0.0767,94.8376
02035,0.0077,0.0000,0.0593,98.5199
02038,0.0031,0.0000,0.0354,98.9561
02043,0.0059,0.0000,0.0591,96.4840
02045,0.0094,0.0000,0.1127,98.7915
02047,0.0120,0.0000,0.0720,99.5906
02048,0.0063,0.0000,0.0569,98.2710
02051,0.0055,0.0000,0.0455,93.5757
02052,0.0008,0.0000,0.1237,100.0000
02056,0.0232,0.0000,0.1649,99.5205
02058,0.0036,0.0000,0.0508,98.0659
02059,0.0062,0.0000,0.0487,99.0685
02060,0.0162,0.0000,0.0950,97.7081
02061,0.0101,0.0000,0.0636,97.6593
02064,0.0038,0.0000,0.0386,96.0317
02077,0.0042,0.0000,0.0707,98.3542
02078,0.0039,0.0000,0.0431,97.0336
02084,0.0047,0.0000,0.0506,99.0635
02085,0.0052,0.0000,0.0547,99.7927
02086,0.0043,0.0000,0.0361,99.3532
02087,0.0079,0.0000,0.0539,95.4683
02090,0.0088,0.0000,0.0593,95.8983
02091,0.0046,0.0000,0.0720,96.4125
02092,0.0051,0.0000,0.0389,99.7941
02093,0.0122,0.0000,0.0828,94.8391
02099,0.0071,0.0000,0.0868,97.5664
02102,0.0188,0.0000,0.1470,97.9417
02105,0.0046,0.0000,0.0352,99.8266
02106,0.0049,0.0000,0.0346,99.2261
02109,0.0203,0.0000,0.1510,96.9435
02112,0.0035,0.0000,0.0370,94.3006
02113,0.0060,0.0000,0.0541,94.8541
02114,0.0071,0.0000,0.0514,94.1121
02115,0.0057,0.0000,0.0618,99.1562
02117,0.0041,0.0000,0.0338,99.4637
02118,0.0537,0.0000,0.2227,96.5950
02119,0.0053,0.0000,0.0955,99.4715
02123,0.0195,0.0000,0.0866,93.3500
02131,0.0021,0.0000,0.0244,91.3893
02133,0.0045,0.0000,0.0418,95.6564
02136,0.0035,0.0000,0.0509,97.2026
02137,0.0156,0.0000,0.1009,99.2048
02138,0.0050,0.0000,0.0428,98.8481
02140,0.0103,0.0000,0.0965,99.9687
02141,0.0070,0.0000,0.0743,97.4655
02142,0.0147,0.0000,0.1096,97.9599
02152,0.0032,0.0000,0.0533,98.3247
02154,0.0053,0.0000,0.0561,99.5580
02155,0.0110,0.0000,0.0712,98.4416
02156,0.0079,0.0000,0.1041,98.2176
02159,0.0062,0.0000,0.0531,93.7303
02161,0.0065,0.0000,0.0553,92.7054
02162,0.0034,0.0000,0.0335,96.5741
02165,0.0030,0.0000,0.0858,99.9138
02166,0.0113,0.0000,0.0849,98.2999
02168,0.0046,0.0000,0.0350,92.8753
02170,0.0118,0.0000,0.0602,99.4720
02172,0.0025,0.0000,0.0776,99.7496
02173,0.0125,0.0000,0.0853,97.1382
02174,0.0027,0.0000,0.0440,99.7765
02186,0.0036,0.0000,0.0534,97.3153
02187,0.0056,0.0000,0.0571,99.0117
02190,0.0276,0.0000,0.1724,99.6403
02193,0.0083,0.0000,0.0656,98.5928
02194,0.0069,0.0000,0.0519,99.3599
02197,0.0734,0.0000,0.3349,100.0000
02198,0.0513,0.0000,0.2167,96.1183
02203,0.0020,0.0000,0.0344,97.4325
02204,0.0195,0.0000,0.0826,99.3952
02206,0.0086,0.0000,0.0914,98.9911
02207,0.0026,0.0000,0.0297,99.4724
02212,0.0133,0.0000,0.1143,98.9557
02213,0.0080,0.0000,0.0580,98.0608
02216,0.0140,0.0000,0.0615,99.5226
02217,0.0080,0.0000,0.0591,96.3307
02219,0.0045,0.0000,0.0422,98.6612
02220,0.0039,0.0000,0.0521,99.7424
02223,0.0052,0.0000,0.0502,98.7110
02229,0.0025,0.0000,0.0487,99.2754
02230,0.0137,0.0000,0.0994,95.3986
02232,0.0086,0.0000,0.0598,96.0503
02234,0.0036,0.0000,0.0399,98.1308
02236,0.0675,0.0000,0.3129,97.2160
02237,0.0888,0.0000,0.3562,99.3266
02239,0.0056,0.0000,0.0646,98.3021
02240,0.0041,0.0000,0.0474,97.5188
02241,0.0031,0.0000,0.0323,98.7151
02243,0.0022,0.0000,0.0276,99.7071
02244,0.0036,0.0000,0.0341,97.2693
02249,0.0102,0.0000,0.0713,96.0254
02250,0.0078,0.0000,0.0667,95.1787
02255,0.0554,0.0000,0.2244,97.3618
02257,0.0077,0.0000,0.1088,98.3777
02264,0.0066,0.0000,0.0484,96.0020
02265,0.0034,0.0000,0.0462,96.2996
02266,0.0370,0.0000,0.2069,99.6976
02267,0.0402,0.0000,0.1914,97.7952
02269,0.0067,0.0000,0.0479,99.7553
02270,0.0035,0.0000,0.0412,99.8815
02272,0.0243,0.0000,0.3382,99.5726
02275,0.0764,0.0000,0.3279,99.4141
02277,0.0178,0.0000,0.1029,98.6495
02278,0.0084,0.0000,0.0549,98.1053
02279,0.0057,0.0000,0.0407,96.4766
02281,0.0104,0.0000,0.0755,96.1357
02282,0.0091,0.0000,0.0641,95.7346
02292,0.0115,0.0000,0.1439,98.5778
02293,0.0054,0.0000,0.0592,94.8235
02297,0.0029,0.0000,0.0331,98.7500
02298,0.0321,0.0000,0.2072,98.6465
02300,0.0045,0.0000,0.0470,97.8321
02301,0.0045,0.0000,0.0707,98.2456
02311,0.0105,0.0000,0.0857,96.6048
02314,0.0074,0.0000,0.0663,96.5594
02319,0.0063,0.0000,0.0541,98.2526
02321,0.0347,0.0000,0.1983,96.9982
02322,0.0235,0.0000,0.1396,95.7428
02324,0.0314,0.0000,0.1305,93.8674
02326,0.0091,0.0000,0.0949,94.9190
02327,0.0249,0.0000,0.1073,92.8125
02328,0.1055,0.0000,0.2958,99.2647
02332,0.1260,0.0000,0.3918,98.6434
02334,0.0099,0.0000,0.0558,93.5954
02337,0.0093,0.0000,0.0734,96.4042
02339,0.0189,0.0000,0.1185,97.5362
02342,0.0046,0.0000,0.0469,97.0838
02343,0.0231,0.0000,0.1095,98.7179
02347,0.0050,0.0000,0.0429,95.9990
02348,0.0089,0.0000,0.0734,97.0997
02349,0.0068,0.0000,0.0460,94.1384
02350,0.0274,0.0000,0.1721,98.1810
02352,0.0100,0.0000,0.0840,95.1402
02353,0.0082,0.0000,0.0463,95.3084
02355,0.0124,0.0000,0.0991,95.7022
02358,0.0031,0.0000,0.0490,98.7941
02359,0.0045,0.0000,0.0480,96.1985
02361,0.0061,0.0000,0.0464,97.2432
02362,0.0061,0.0000,0.1050,98.1535
02364,0.0316,0.0000,0.1701,99.3304
02365,0.0091,0.0000,0.0728,99.8187
02366,0.0200,0.0000,0.1377,99.3644
02367,0.0054,0.0000,0.0626,97.1137
02368,0.0405,0.0000,0.2445,99.4398
02370,0.0272,0.0000,0.1509,98.8739
02371,0.0126,0.0000,0.0990,96.3481
02373,0.0037,0.0000,0.0357,99.4964
02375,0.0096,0.0000,0.0605,93.6013
02379,0.0085,0.0000,0.0686,97.2824
02394,0.0047,0.0000,0.0482,99.1273
02412,0.0061,0.0000,0.0682,99.0705
02413,0.0067,0.0000,0.0546,97.1252
02414,0.0434,0.0000,0.2102,99.4845
02415,0.0075,0.0000,0.0540,96.5262
02416,0.0260,0.0000,0.1679,94.1871
02417,0.0110,0.0000,0.1136,96.5753
02418,0.0075,0.0000,0.0599,98.5307
02419,0.0041,0.0000,0.0341,97.4098
02420,0.0069,0.0000,0.0450,95.2095
02421,0.0038,0.0000,0.0309,98.0913
02424,0.0087,0.0000,0.0738,97.0178
02426,0.0129,0.0000,0.0996,99.5127
02430,0.0104,0.0000,0.1002,99.4433
02431,0.0203,0.0000,0.1273,97.8199
02432,0.0230,0.0000,0.2538,97.4946
02434,0.0132,0.0000,0.1102,91.5470
02435,0.0119,0.0000,0.0754,94.0535
02436,0.0150,0.0000,0.1061,99.7481
02439,0.0045,0.0000,0.0764,99.7600
02440,0.0053,0.0000,0.0544,97.5933
02441,0.0025,0.0000,0.0615,99.5123
02442,0.0230,0.0000,0.1475,96.9450
02443,0.0206,0.0000,0.0902,95.9366
02445,0.0079,0.0000,0.0588,95.9330
02447,0.0071,0.0000,0.0771,97.9411
02448,0.0035,0.0000,0.0495,94.9954
02450,0.0036,0.0000,0.0531,99.1223
02452,0.0125,0.0000,0.0668,96.9681
02454,0.0099,0.0000,0.0777,99.7052
02455,0.0030,0.0000,0.0603,99.5513
02456,0.0085,0.0000,0.0557,93.1585
02457,0.0064,0.0000,0.0663,97.5734
02458,0.0188,0.0000,0.0916,98.9463
02459,0.0021,0.0000,0.0200,99.2820
02461,0.0030,0.0000,0.0308,99.7300
02462,0.0070,0.0000,0.0571,98.7532
02465,0.0068,0.0000,0.0542,97.7633
02467,0.0048,0.0000,0.0754,98.7311
02468,0.0055,0.0000,0.0682,98.4522
02469,0.0220,0.0000,0.1229,96.1405
02472,0.1192,0.0000,0.4577,100.0000
02474,0.0096,0.0000,0.0604,99.3676
02478,0.0025,0.0000,0.0390,96.6317
02480,0.0044,0.0000,0.0413,97.4549
02510,0.0702,0.0000,0.3798,99.5562
02518,0.0023,0.0000,0.0315,98.3480
02520,0.0547,0.0000,0.2199,100.0000
02521,0.0066,0.0000,0.0691,97.8703
02522,0.0032,0.0000,0.0291,98.6118
02524,0.0047,0.0000,0.0539,95.0754
02525,0.0064,0.0000,0.0715,97.1601
02526,0.0054,0.0000,0.0352,94.6389
02533,0.0061,0.0000,0.0559,96.0729
02534,0.0145,0.0000,0.1357,94.5929
02535,0.0077,0.0000,0.0710,95.9480
02536,0.0105,0.0000,0.0881,96.3867
02540,0.0182,0.0000,0.1851,95.8404
02542,0.0080,0.0000,0.0384,90.6651
02547,0.0198,0.0000,0.1254,97.2797
02550,0.0147,0.0000,0.0789,98.6391
02551,0.0042,0.0000,0.0550,96.5288
02552,0.0082,0.0000,0.0742,96.8668
02553,0.0247,0.0000,0.1238,98.0787
02554,0.0113,0.0000,0.1118,99.4053
02557,0.0060,0.0000,0.0629,94.4889
02559,0.0059,0.0000,0.0582,93.4426
02566,0.0091,0.0000,0.0618,92.6824
02567,0.0072,0.0000,0.0576,99.6904
02571,0.0059,0.0000,0.0477,97.2477
02573,0.0116,0.0000,0.0757,96.0669
02575,0.0048,0.0000,0.0497,97.3108
02576,0.0071,0.0000,0.0587,92.7799
02578,0.0085,0.0000,0.0788,96.0179
02581,0.0044,0.0000,0.0423,95.8496
02585,0.0040,0.0000,0.0330,95.4938
02587,0.0034,0.0000,0.0243,95.9742
02588,0.0315,0.0000,0.1421,95.0053
02590,0.0205,0.0000,0.1608,97.3198
02593,0.0091,0.0000,0.0637,94.5925
02595,0.0060,0.0000,0.0499,97.7493
02601,0.0080,0.0000,0.0611,96.5386
02610,0.0042,0.0000,0.0431,96.9388
02611,0.0066,0.0000,0.0693,97.3531
02613,0.0023,0.0000,0.0244,96.4651
02615,0.0054,0.0000,0.0507,99.8229
02617,0.0032,0.0000,0.0406,94.3411
02619,0.0075,0.0000,0.0593,93.3065
