Sample,Mean_vel,Min_vel,Max_vel,Screen_time_off_percent
01232,0.0374,0.0000,0.3092,87.2852
01233,0.0039,0.0000,0.0361,92.4702
01237,0.0236,0.0000,0.1513,45.7560
01243,0.0048,0.0000,0.1051,5.0059
01244,0.0098,0.0000,0.1102,68.0697
01247,0.0268,0.0000,0.1372,44.7959
01248,0.0124,0.0000,0.1066,15.9551
01250,0.0059,0.0000,0.0436,81.7562
01252,0.0153,0.0000,0.1532,68.6154
01254,0.0128,0.0000,0.1001,50.0412
01255,0.0104,0.0000,0.1695,7.8182
01256,0.0097,0.0000,0.0636,58.5162
01259,0.0215,0.0000,0.1688,32.2261
01260,0.1619,0.0000,0.5728,34.8387
01262,0.0096,0.0000,0.0961,33.2775
01266,0.0056,0.0000,0.0396,26.9461
01267,0.1709,0.0000,0.9235,67.9487
01269,0.0041,0.0000,0.0473,28.8879
01270,0.0419,0.0000,0.2526,53.3333
01273,0.0130,0.0000,0.1097,26.2570
01274,0.0807,0.0000,0.4229,77.0492
01275,0.3596,0.0000,1.3207,90.0000
01276,0.9889,0.0000,3.2904,63.4615
01278,0.0189,0.0000,0.1185,66.9521
01279,0.0055,0.0000,0.0580,31.1981
01281,0.0179,0.0000,0.1226,44.4138
01282,0.0111,0.0000,0.0767,65.0239
01283,0.0042,0.0000,0.0624,53.7990
01285,0.0065,0.0000,0.0976,17.0274
01286,0.0060,0.0000,0.0535,63.7086
01293,0.0346,0.0000,0.3518,35.4278
01295,0.0087,0.0000,0.0690,64.7755
01297,0.0392,0.0000,0.2143,37.3960
01298,0.0065,0.0000,0.0816,32.5457
01300,0.0082,0.0000,0.0619,38.4583
01301,0.0059,0.0000,0.0615,77.3581
01303,0.0044,0.0000,0.0541,39.6230
01304,0.0210,0.0000,0.3720,24.9147
01315,0.0003,0.0000,0.0912,0.0883
01316,0.0182,0.0000,0.1939,77.4611
01319,0.0052,0.0000,0.0370,83.3564
01320,0.0411,0.0000,0.5280,33.8284
01323,0.0072,0.0000,0.0638,70.0754
01326,0.0045,0.0000,0.0420,77.5616
01327,0.0032,0.0000,0.0365,69.0665
01328,0.0062,0.0000,0.0577,75.9581
01329,0.0048,0.0000,0.0415,82.0096
01330,0.0080,0.0000,0.0852,20.4797
01331,0.0109,0.0000,0.0881,35.9414
01333,0.0067,0.0000,0.1085,10.0708
01340,0.0218,0.0000,0.1558,25.2297
01347,0.0105,0.0000,0.0790,46.7468
01348,0.0043,0.0000,0.0387,66.9310
01349,0.0108,0.0000,0.0819,46.5057
01350,1.4458,1.1700,1.9973,100.0000
01351,0.0180,0.0000,0.1416,28.7225
01352,0.0068,0.0000,0.0565,51.8926
01353,0.0042,0.0000,0.0516,67.4658
01354,0.0126,0.0000,0.1691,14.3601
01356,0.0148,0.0000,0.1202,39.5340
01357,0.0088,0.0000,0.0932,38.9944
01358,0.0150,0.0000,0.0905,87.1124
01360,0.0133,0.0000,0.1414,59.8652
01361,0.0202,0.0000,0.1555,98.9619
01362,0.0151,0.0000,0.1065,34.8416
01366,0.0178,0.0000,0.1147,77.6814
01367,0.0070,0.0000,0.0464,83.7537
01368,0.0052,0.0000,0.0297,92.9284
01370,0.0054,0.0000,0.0514,57.7458
01372,0.2794,0.0000,0.8540,100.0000
01373,0.0059,0.0000,0.0624,56.1553
01375,0.0127,0.0000,0.0625,57.6923
01376,0.0072,0.0000,0.0706,21.7425
01377,0.0043,0.0000,0.0490,60.4466
01379,0.0045,0.0000,0.0402,65.5851
01380,0.0096,0.0000,0.0895,43.6740
01382,0.0090,0.0000,0.0637,87.8358
01383,0.0507,0.0000,0.1961,64.6252
01384,0.0028,0.0000,0.0281,40.7135
01386,0.0111,0.0000,0.1021,43.2351
01387,0.0059,0.0000,0.0690,48.4989
01388,0.0036,0.0000,0.0478,79.0378
01389,0.0456,0.0000,0.1507,58.1472
01390,0.0028,0.0000,0.0349,92.1982
01391,0.0056,0.0000,0.0552,73.1982
01392,0.0314,0.0000,0.2503,58.4142
01393,0.3162,0.0254,0.7951,86.3158
01396,0.0196,0.0000,0.1554,71.4815
01400,0.0122,0.0000,0.0998,87.7106
01404,0.0083,0.0000,0.0509,82.2496
01405,0.0453,0.0000,0.7730,11.5970
01406,0.0416,0.0000,0.3188,28.2167
01414,0.0311,0.0000,0.3163,60.3834
01415,0.0045,0.0000,0.0525,72.0743
01420,0.0175,0.0000,0.0982,70.8442
01421,0.0780,0.0000,0.4333,91.6149
01423,0.0170,0.0000,0.1036,79.2772
01424,0.0303,0.0000,0.2507,70.6349
01425,0.0080,0.0000,0.0880,44.2252
01428,0.0145,0.0000,0.1008,18.7391
01430,0.0080,0.0000,0.0747,45.4967
01431,0.0296,0.0000,0.2368,100.0000
01432,0.0048,0.0000,0.0456,20.1450
01434,0.0115,0.0000,0.0667,52.1817
01435,0.0095,0.0000,0.0875,30.5129
01438,0.0072,0.0000,0.0653,25.3662
01440,0.0896,0.0000,0.3261,71.5953
01443,0.0505,0.0000,0.2554,47.3294
01445,0.0657,0.0000,0.3572,43.8187
01446,0.0166,0.0000,0.1520,74.0654
01448,0.0094,0.0000,0.0646,48.9421
01451,0.0046,0.0000,0.0514,60.0446
01454,0.0118,0.0000,0.1102,44.6321
01456,0.0060,0.0000,0.0464,69.0932
01457,0.0098,0.0000,0.0876,55.3097
01459,0.0724,0.0000,0.3047,61.2676
01460,0.0058,0.0000,0.0530,76.0870
01462,0.1484,0.0000,0.6320,85.8268
01467,0.0286,0.0000,0.2331,87.8935
01470,0.0391,0.0000,0.1675,69.9264
01471,0.0132,0.0000,0.0791,73.8399
01472,0.0113,0.0000,0.0675,60.6627
01473,0.0095,0.0000,0.0788,80.9259
01474,0.0076,0.0000,0.0548,54.5786
01475,0.0075,0.0000,0.0602,55.4176
01477,0.0065,0.0000,0.0461,76.6553
01478,0.0089,0.0000,0.0774,81.7771
01479,0.0331,0.0000,0.3810,35.6013
01480,0.0414,0.0000,0.2266,75.4658
01481,0.0214,0.0000,0.0899,69.7974
01482,0.2399,0.0000,0.8423,64.0741
01483,0.0573,0.0000,0.7315,9.0604
01485,0.0558,0.0000,0.4843,26.4505
01486,0.0147,0.0000,0.1068,60.3582
01487,0.0094,0.0000,0.0983,41.6506
01488,0.0204,0.0000,0.0865,87.7203
01491,0.0061,0.0000,0.0553,80.3102
01492,0.0146,0.0000,0.1465,70.9889
01496,0.0029,0.0000,0.0327,74.3348
01497,0.0639,0.0000,0.2562,98.3083
01499,0.0133,0.0000,0.1001,26.3578
01506,0.0090,0.0000,0.0821,88.8479
01508,0.0333,0.0000,0.3089,90.4215
01509,0.0050,0.0000,0.0459,85.9522
01510,0.0074,0.0000,0.0632,37.4423
01511,0.0081,0.0000,0.0680,73.0270
01514,0.0015,0.0000,0.0801,2.9650
01515,0.0719,0.0000,0.3752,77.8455
01516,0.0106,0.0000,0.0891,63.7197
01517,0.0098,0.0000,0.0716,62.6616
01519,0.0125,0.0000,0.1067,50.5766
01523,0.0082,0.0000,0.0868,50.3384
01524,0.0244,0.0000,0.1678,46.5286
01525,0.0079,0.0000,0.0908,26.8080
01528,0.0022,0.0000,0.0522,4.9722
01531,0.0102,0.0000,0.0597,55.8734
01532,0.0065,0.0000,0.0679,36.7673
01533,0.0453,0.0000,0.4054,31.2500
01534,0.0108,0.0000,0.0780,31.0564
01540,0.0023,0.0000,0.0800,37.7722
01542,0.1122,0.0000,0.6538,57.4468
01543,0.0109,0.0000,0.1434,26.8451
01544,0.0047,0.0000,0.0686,46.5286
01546,0.0110,0.0000,0.0942,15.5156
01551,0.0528,0.0000,0.1487,94.2928
01553,0.0035,0.0000,0.0360,69.7025
01556,0.0112,0.0000,0.0743,55.4788
01566,0.0523,0.0000,0.1876,92.9124
01569,0.0220,0.0000,0.1049,82.8321
01574,0.0061,0.0000,0.0557,72.4813
01575,0.0260,0.0000,0.1078,74.8896
01577,0.0354,0.0000,0.4012,17.0732
01581,0.0098,0.0000,0.0793,43.8297
01582,0.0958,0.0000,0.4856,32.6241
01583,0.0077,0.0000,0.0920,20.7162
01584,0.0261,0.0000,0.1577,34.3342
01602,0.0125,0.0000,0.1024,26.8371
01603,0.0041,0.0000,0.0457,82.3378
01604,0.0050,0.0000,0.0620,71.8266
01606,0.0069,0.0000,0.0598,54.7059
01611,0.0076,0.0000,0.0560,86.4498
01612,0.0082,0.0000,0.0884,64.4718
01613,0.0131,0.0000,0.0740,94.5294
01617,0.0052,0.0000,0.0736,54.4492
01618,0.0051,0.0000,0.0423,77.0010
01625,0.0053,0.0000,0.0643,51.4816
01627,0.0049,0.0000,0.0952,4.2942
01630,0.0132,0.0000,0.2173,85.0949
01631,0.0129,0.0000,0.1641,43.8578
01633,0.0338,0.0000,0.1187,58.8734
01635,0.0087,0.0000,0.0584,53.2538
01636,0.0078,0.0000,0.0621,79.9937
01637,0.0062,0.0000,0.0642,43.9899
01640,0.0161,0.0000,0.0928,87.9613
01643,0.0062,0.0000,0.0511,55.7799
01644,0.0047,0.0000,0.0475,35.6910
01645,0.0057,0.0000,0.0533,65.4708
01646,0.0297,0.0000,0.1299,68.7163
01648,0.0064,0.0000,0.0604,33.6073
01650,0.0055,0.0000,0.0468,31.7598
01651,0.0053,0.0000,0.0821,18.4685
01653,0.0074,0.0000,0.0614,60.0850
01658,0.0042,0.0000,0.0712,8.8721
01661,0.0061,0.0000,0.0606,25.5653
01665,0.0108,0.0000,0.1058,40.8100
01669,0.0064,0.0000,0.0591,65.0979
01671,0.0051,0.0000,0.0647,47.8940
01672,0.0050,0.0000,0.0365,76.2542
01674,0.0064,0.0000,0.0705,50.0217
01676,2.6860,1.0666,5.8097,100.0000
01678,0.0126,0.0000,0.1126,22.8907
01680,0.0088,0.0000,0.0918,32.2074
01681,0.0040,0.0000,0.0404,76.9692
01682,0.0094,0.0000,0.1825,32.6183
01684,0.0027,0.0000,0.0355,87.5578
01687,0.0044,0.0000,0.0503,73.4894
01689,0.0090,0.0000,0.0872,28.6445
01690,0.0028,0.0000,0.0372,40.1932
01692,0.0042,0.0000,0.0350,96.9283
01693,0.0080,0.0000,0.0481,69.8818
01697,0.1279,0.0000,0.5978,62.1908
01698,0.0651,0.0000,0.3097,88.2353
01700,0.0050,0.0000,0.0558,10.7417
01702,0.0056,0.0000,0.0653,50.0631
01703,0.0073,0.0000,0.0983,19.7476
01705,0.0693,0.0000,0.3623,90.4070
01706,0.0089,0.0000,0.0563,56.5650
01709,0.0194,0.0000,0.1531,73.5516
01710,0.0057,0.0000,0.0719,30.1648
01713,0.0032,0.0000,0.0381,86.5343
01717,0.0040,0.0000,0.0419,73.6226
01718,0.0478,0.0000,0.3173,56.2657
01719,0.0034,0.0000,0.0368,65.0151
01720,0.0043,0.0000,0.0414,74.9157
01726,0.0452,0.0000,0.1582,67.1381
01727,0.0038,0.0000,0.0602,74.4214
01728,0.0571,0.0000,0.2676,79.2929
01729,0.0115,0.0000,0.1280,17.7419
01730,0.0000,0.0000,0.0000,0.0000
01731,0.0064,0.0000,0.0544,72.8398
01734,0.0035,0.0000,0.0618,80.7838
01738,0.0044,0.0000,0.0468,79.1521
01741,0.0109,0.0000,0.0747,88.4239
01744,0.0052,0.0000,0.0633,67.9773
01745,0.0141,0.0000,0.1374,82.1096
01747,0.0173,0.0000,0.1235,30.6261
01748,0.0035,0.0000,0.0509,74.1235
01755,0.1057,0.0000,0.7757,54.7619
01760,0.0034,0.0000,0.0327,77.0275
01762,0.0039,0.0000,0.0504,73.8881
01763,0.0043,0.0000,0.0381,74.0991
01768,0.0052,0.0000,0.0626,36.3412
01770,0.0060,0.0000,0.0625,54.0000
01771,0.0225,0.0000,0.1188,78.3113
01773,0.0032,0.0000,0.0339,89.1001
01775,0.0050,0.0000,0.0850,16.6745
01778,0.0047,0.0000,0.0580,43.2535
01779,0.0071,0.0000,0.0712,42.1264
01782,0.0071,0.0000,0.1029,31.2930
01783,0.0107,0.0000,0.0896,30.6041
01786,0.0039,0.0000,0.0412,58.7854
01789,0.0073,0.0000,0.0521,53.2744
01792,0.0054,0.0000,0.0528,60.7346
01794,0.0093,0.0000,0.0876,60.4310
01795,0.0269,0.0000,0.1241,65.2282
01796,0.0028,0.0000,0.0389,69.7709
01798,0.0002,0.0000,0.0375,0.3032
01802,0.0092,0.0000,0.0728,60.4159
01803,0.0221,0.0000,0.1296,54.0460
01805,0.0060,0.0000,0.0454,70.4456
01806,0.0067,0.0000,0.0725,60.5980
01809,0.0045,0.0000,0.0338,70.5855
01812,0.0051,0.0000,0.1543,2.1947
01813,0.0096,0.0000,0.1011,15.2679
01816,0.0029,0.0000,0.0318,85.0686
01817,0.0025,0.0000,0.0358,68.1170
01818,0.0022,0.0000,0.0228,88.0322
01819,0.0044,0.0000,0.0458,58.3541
01821,0.0089,0.0000,0.0946,17.9543
01823,0.0047,0.0000,0.0559,48.1992
01825,0.0061,0.0000,0.0510,59.1041
01826,0.0200,0.0000,0.1511,92.6336
01827,0.0064,0.0000,0.0590,72.4120
01828,0.0104,0.0000,0.0899,74.0253
01830,0.0043,0.0000,0.0441,86.4161
01833,0.0094,0.0000,0.0702,29.3788
01843,0.0547,0.0000,0.2570,68.5307
01845,0.0081,0.0000,0.0604,77.6266
01849,0.0036,0.0000,0.0633,81.0897
01855,0.0102,0.0000,0.0964,55.2790
01858,0.0064,0.0000,0.0594,64.8041
01859,0.0060,0.0000,0.0504,54.7609
01860,0.0047,0.0000,0.0448,85.3819
01862,0.0040,0.0000,0.0392,67.7821
01863,0.0066,0.0000,0.0462,66.6589
01866,0.0026,0.0000,0.0480,84.2431
01867,0.0073,0.0000,0.0533,56.3089
01868,0.0079,0.0000,0.0739,46.5267
01869,0.0057,0.0000,0.0579,81.0299
01870,0.0304,0.0000,0.1119,86.2919
01874,0.0046,0.0000,0.0538,25.9887
01876,0.0089,0.0000,0.0529,63.1127
01877,0.0019,0.0000,0.0219,98.7460
01878,0.0222,0.0000,0.1517,44.9735
01880,0.0085,0.0000,0.0512,76.2500
01882,0.0051,0.0000,0.0490,60.8935
01883,0.0066,0.0000,0.0633,46.0879
01884,0.0058,0.0000,0.0565,49.8791
01885,0.0041,0.0000,0.0354,74.5185
01887,0.0042,0.0000,0.0658,91.7985
01888,0.0127,0.0000,0.0878,57.8370
01889,0.0042,0.0000,0.0539,94.5908
01892,0.0213,0.0000,0.1212,38.4648
01893,0.0079,0.0000,0.0483,84.2769
01896,0.0123,0.0000,0.0822,55.3125
01897,0.0004,0.0000,0.0503,0.5668
01900,0.0084,0.0000,0.0686,40.4876
01901,0.0418,0.0000,0.1953,55.4627
01902,0.0091,0.0000,0.0706,91.1716
01905,0.0058,0.0000,0.0467,28.8760
01906,0.0089,0.0000,0.0720,50.0770
01907,0.0082,0.0000,0.0639,87.0466
01908,0.0083,0.0000,0.1189,35.8656
01912,0.1061,0.0000,0.3920,81.6456
01915,0.0048,0.0000,0.0525,28.1131
01921,0.0071,0.0000,0.0586,42.5911
01922,0.0095,0.0000,0.1023,46.7835
01924,0.0035,0.0000,0.0672,88.3551
01925,0.0177,0.0000,0.1550,17.5376
01926,0.0044,0.0000,0.0494,67.2285
01927,0.0061,0.0000,0.0936,10.0532
01930,0.0045,0.0000,0.0475,80.1712
01933,0.0034,0.0000,0.0311,98.6739
01936,0.0047,0.0000,0.0454,65.1552
01939,0.0051,0.0000,0.0656,21.9272
01941,0.0044,0.0000,0.0545,40.2869
01943,0.0191,0.0000,0.1308,80.8840
01959,0.0071,0.0000,0.0769,43.2786
01960,0.0291,0.0000,0.1237,68.0060
01961,0.0033,0.0000,0.0309,91.0000
01962,0.0138,0.0000,0.2164,24.9184
01964,0.0066,0.0000,0.1074,6.8913
01965,0.0029,0.0000,0.0378,63.8506
01966,0.0051,0.0000,0.0630,73.6434
01975,0.0249,0.0000,0.1167,47.1631
01976,0.0029,0.0000,0.0829,64.6644
01977,0.0095,0.0000,0.0644,44.0347
01978,0.0057,0.0000,0.0538,37.8267
01979,0.0031,0.0000,0.0252,88.0368
01983,0.0269,0.0000,0.1501,38.1710
01984,0.0058,0.0000,0.0535,82.2911
01985,0.0034,0.0000,0.0424,90.6059
01987,0.0032,0.0000,0.0538,41.0953
01995,0.0064,0.0000,0.0516,93.8320
01997,0.0062,0.0000,0.0466,42.6565
01998,0.0419,0.0000,0.2182,60.6635
02002,0.0036,0.0000,0.0439,66.5196
02006,0.0072,0.0000,0.0583,54.7673
02009,0.0094,0.0000,0.0574,72.8580
02011,0.0059,0.0000,0.0577,28.5375
02015,0.0026,0.0000,0.0277,83.2258
02019,0.0258,0.0000,0.1184,60.7705
02020,0.0045,0.0000,0.0432,39.7295
02022,0.0056,0.0000,0.0372,79.3743
02023,0.0050,0.0000,0.0408,92.7611
02024,0.0019,0.0000,0.0296,97.9073
02025,0.0116,0.0000,0.0853,91.1853
02026,0.0026,0.0000,0.1018,3.3163
02027,0.0055,0.0000,0.0816,13.4630
02028,0.0044,0.0000,0.0591,94.1047
02029,0.0043,0.0000,0.0350,47.2212
02032,0.0057,0.0000,0.0431,66.4424
02033,0.0040,0.0000,0.0429,87.6733
02034,0.0049,0.0000,0.0767,39.0298
02035,0.0077,0.0000,0.0593,97.4260
02038,0.0031,0.0000,0.0354,93.8704
02043,0.0059,0.0000,0.0591,65.2055
02045,0.0094,0.0000,0.1127,96.8781
02047,0.0120,0.0000,0.0720,87.2057
02048,0.0063,0.0000,0.0569,63.3645
02051,0.0055,0.0000,0.0455,37.2344
02052,0.0008,0.0000,0.1237,0.4500
02056,0.0232,0.0000,0.1649,56.5068
02058,0.0036,0.0000,0.0508,86.1997
02059,0.0062,0.0000,0.0487,57.4755
02060,0.0162,0.0000,0.0950,65.7156
02061,0.0101,0.0000,0.0636,90.7022
02064,0.0038,0.0000,0.0386,73.2323
02065,0.0000,0.0000,0.0000,0.0000
02077,0.0042,0.0000,0.0707,75.7292
02078,0.0039,0.0000,0.0431,80.5410
02084,0.0047,0.0000,0.0506,62.5171
02085,0.0052,0.0000,0.0547,82.2139
02086,0.0043,0.0000,0.0361,80.4657
02087,0.0079,0.0000,0.0539,71.4717
02090,0.0088,0.0000,0.0593,68.4197
02091,0.0046,0.0000,0.0720,79.1322
02092,0.0051,0.0000,0.0389,97.6765
02093,0.0122,0.0000,0.0828,40.8177
02099,0.0071,0.0000,0.0868,44.7506
02102,0.0188,0.0000,0.1470,40.9949
02105,0.0046,0.0000,0.0352,96.9524
02106,0.0049,0.0000,0.0346,95.4379
02109,0.0203,0.0000,0.1510,41.1188
02112,0.0035,0.0000,0.0370,79.9266
02113,0.0060,0.0000,0.0541,54.0812
02114,0.0071,0.0000,0.0514,83.3255
02115,0.0057,0.0000,0.0618,19.2504
02117,0.0041,0.0000,0.0338,87.5183
02118,0.0537,0.0000,0.2227,62.1864
02119,0.0053,0.0000,0.0955,48.9429
02123,0.0195,0.0000,0.0866,61.0141
02131,0.0021,0.0000,0.0244,74.5414
02133,0.0045,0.0000,0.0418,73.3398
02136,0.0035,0.0000,0.0509,77.3155
02137,0.0156,0.0000,0.1009,86.6799
02138,0.0050,0.0000,0.0428,54.7782
02140,0.0103,0.0000,0.0965,17.7005
02141,0.0070,0.0000,0.0743,58.5361
02142,0.0147,0.0000,0.1096,34.2520
02152,0.0032,0.0000,0.0533,67.5130
02154,0.0053,0.0000,0.0561,62.6719
02155,0.0110,0.0000,0.0712,53.1499
02156,0.0079,0.0000,0.1041,34.8030
02159,0.0062,0.0000,0.0531,60.0825
02161,0.0065,0.0000,0.0553,77.7470
02162,0.0034,0.0000,0.0335,57.0926
02165,0.0030,0.0000,0.0858,9.9713
02166,0.0113,0.0000,0.0849,89.4071
02168,0.0046,0.0000,0.0350,77.7036
02170,0.0118,0.0000,0.0602,95.9873
02172,0.0025,0.0000,0.0776,8.7657
02173,0.0125,0.0000,0.0853,25.1022
02174,0.0027,0.0000,0.0440,39.4352
02186,0.0036,0.0000,0.0534,36.4144
02187,0.0056,0.0000,0.0571,43.6208
02190,0.0276,0.0000,0.1724,85.0719
02193,0.0083,0.0000,0.0656,23.0595
02194,0.0069,0.0000,0.0519,47.7240
02197,0.0734,0.0000,0.3349,77.9528
02198,0.0513,0.0000,0.2167,75.7856
02203,0.0020,0.0000,0.0344,75.1250
02204,0.0195,0.0000,0.0826,76.9489
02206,0.0086,0.0000,0.0914,73.3253
02207,0.0026,0.0000,0.0297,92.8977
02212,0.0133,0.0000,0.1143,41.6458
02213,0.0080,0.0000,0.0580,58.6129
02216,0.0140,0.0000,0.0615,87.0226
02217,0.0080,0.0000,0.0591,55.3182
02219,0.0045,0.0000,0.0422,62.3069
02220,0.0039,0.0000,0.0521,89.7825
02223,0.0052,0.0000,0.0502,59.2266
02229,0.0025,0.0000,0.0487,59.1044
02230,0.0137,0.0000,0.0994,76.9929
02232,0.0086,0.0000,0.0598,50.9115
02234,0.0036,0.0000,0.0399,87.8505
02236,0.0675,0.0000,0.3129,59.7996
02237,0.0888,0.0000,0.3562,85.5219
02239,0.0056,0.0000,0.0646,82.3365
02240,0.0041,0.0000,0.0474,66.1278
02241,0.0031,0.0000,0.0323,83.0703
02243,0.0022,0.0000,0.0276,97.8594
02244,0.0036,0.0000,0.0341,85.4049
02249,0.0102,0.0000,0.0713,36.8062
02250,0.0078,0.0000,0.0667,34.2192
02255,0.0554,0.0000,0.2244,78.7688
02257,0.0077,0.0000,0.1088,55.1165
02264,0.0066,0.0000,0.0484,71.9645
02265,0.0034,0.0000,0.0462,81.4271
02266,0.0370,0.0000,0.2069,69.0524
02267,0.0402,0.0000,0.1914,71.9061
02269,0.0067,0.0000,0.0479,46.4111
02270,0.0035,0.0000,0.0412,92.2986
02272,0.0243,0.0000,0.3382,65.5556
02275,0.0764,0.0000,0.3279,94.3359
02277,0.0178,0.0000,0.1029,36.8848
02278,0.0084,0.0000,0.0549,84.6179
02279,0.0057,0.0000,0.0407,79.0578
02281,0.0104,0.0000,0.0755,28.6051
02282,0.0091,0.0000,0.0641,59.3602
02292,0.0115,0.0000,0.1439,44.0868
02293,0.0054,0.0000,0.0592,67.6706
02297,0.0029,0.0000,0.0331,96.7500
02298,0.0321,0.0000,0.2072,24.6019
02300,0.0045,0.0000,0.0470,83.6169
02301,0.0045,0.0000,0.0707,85.3990
02311,0.0105,0.0000,0.0857,51.1608
02314,0.0074,0.0000,0.0663,45.9356
02319,0.0063,0.0000,0.0541,75.3773
02321,0.0347,0.0000,0.1983,32.7509
02322,0.0235,0.0000,0.1396,41.8478
02324,0.0314,0.0000,0.1305,63.8122
02326,0.0091,0.0000,0.0949,48.6437
02327,0.0249,0.0000,0.1073,65.1042
02328,0.1055,0.0000,0.2958,94.1176
02332,0.1260,0.0000,0.3918,75.3876
02334,0.0099,0.0000,0.0558,63.9134
02337,0.0093,0.0000,0.0734,57.2846
02339,0.0189,0.0000,0.1185,59.4686
02342,0.0046,0.0000,0.0469,61.1665
02343,0.0231,0.0000,0.1095,75.5461
02347,0.0050,0.0000,0.0429,84.3643
02348,0.0089,0.0000,0.0734,49.4487
02349,0.0068,0.0000,0.0460,49.6469
02350,0.0274,0.0000,0.1721,67.2108
02352,0.0100,0.0000,0.0840,52.4611
02353,0.0082,0.0000,0.0463,75.6733
02355,0.0124,0.0000,0.0991,56.8258
02358,0.0031,0.0000,0.0490,73.6936
02359,0.0045,0.0000,0.0480,70.5482
02361,0.0061,0.0000,0.0464,83.9151
02362,0.0061,0.0000,0.1050,15.7981
02364,0.0316,0.0000,0.1701,51.7113
02365,0.0091,0.0000,0.0728,95.9202
02366,0.0200,0.0000,0.1377,96.2924
02367,0.0054,0.0000,0.0626,71.4627
02368,0.0405,0.0000,0.2445,96.9188
02370,0.0272,0.0000,0.1509,40.2027
02371,0.0126,0.0000,0.0990,54.7778
02373,0.0037,0.0000,0.0357,97.7236
02375,0.0096,0.0000,0.0605,58.0377
02379,0.0085,0.0000,0.0686,46.7516
02394,0.0047,0.0000,0.0482,76.7156
02412,0.0061,0.0000,0.0682,35.5151
02413,0.0067,0.0000,0.0546,38.6997
02414,0.0434,0.0000,0.2102,92.8866
02415,0.0075,0.0000,0.0540,48.7263
02416,0.0260,0.0000,0.1679,80.5631
02417,0.0110,0.0000,0.1136,47.0112
02418,0.0075,0.0000,0.0599,51.9145
02419,0.0041,0.0000,0.0341,45.2787
02420,0.0069,0.0000,0.0450,85.2793
02421,0.0038,0.0000,0.0309,85.5372
02424,0.0087,0.0000,0.0738,59.2112
02426,0.0129,0.0000,0.0996,75.8285
02430,0.0104,0.0000,0.1002,76.9737
02431,0.0203,0.0000,0.1273,72.4171
02432,0.0230,0.0000,0.2538,43.8998
02434,0.0132,0.0000,0.1102,52.2652
02435,0.0119,0.0000,0.0754,79.2964
02436,0.0150,0.0000,0.1061,93.1990
02439,0.0045,0.0000,0.0764,79.9640
02440,0.0053,0.0000,0.0544,79.7834
02441,0.0025,0.0000,0.0615,23.0311
02442,0.0230,0.0000,0.1475,55.4990
02443,0.0206,0.0000,0.0902,83.1516
02445,0.0079,0.0000,0.0588,70.7177
02447,0.0071,0.0000,0.0771,39.4429
02448,0.0035,0.0000,0.0495,68.7039
02450,0.0036,0.0000,0.0531,17.2121
02452,0.0125,0.0000,0.0668,78.2350
02454,0.0099,0.0000,0.0777,27.3585
02455,0.0030,0.0000,0.0603,98.7955
02456,0.0085,0.0000,0.0557,34.1254
02457,0.0064,0.0000,0.0663,33.8703
02458,0.0188,0.0000,0.0916,53.3193
02459,0.0021,0.0000,0.0200,90.9922
02461,0.0030,0.0000,0.0308,94.4952
02462,0.0070,0.0000,0.0571,58.1255
02465,0.0068,0.0000,0.0542,63.8064
02467,0.0048,0.0000,0.0754,62.1777
02468,0.0055,0.0000,0.0682,72.4203
02469,0.0220,0.0000,0.1229,48.0052
02472,0.1192,0.0000,0.4577,65.1639
02474,0.0096,0.0000,0.0604,85.5396
02478,0.0025,0.0000,0.0390,88.4980
02480,0.0044,0.0000,0.0413,92.0870
02510,0.0702,0.0000,0.3798,39.7929
02518,0.0023,0.0000,0.0315,81.9750
02520,0.0547,0.0000,0.2199,96.8750
02521,0.0066,0.0000,0.0691,52.7686
02522,0.0032,0.0000,0.0291,77.0225
02524,0.0047,0.0000,0.0539,85.6975
02525,0.0064,0.0000,0.0715,49.3404
02526,0.0054,0.0000,0.0352,76.2001
02533,0.0061,0.0000,0.0559,45.3036
02534,0.0145,0.0000,0.1357,82.6336
02535,0.0077,0.0000,0.0710,34.3654
02536,0.0105,0.0000,0.0881,49.1788
02540,0.0182,0.0000,0.1851,18.5059
02542,0.0080,0.0000,0.0384,75.0356
02547,0.0198,0.0000,0.1254,72.1436
02550,0.0147,0.0000,0.0789,69.1028
02551,0.0042,0.0000,0.0550,54.7540
02552,0.0082,0.0000,0.0742,41.4273
02553,0.0247,0.0000,0.1238,53.1865
02554,0.0113,0.0000,0.1118,82.7539
02557,0.0060,0.0000,0.0629,67.0278
02559,0.0059,0.0000,0.0582,51.5557
02566,0.0091,0.0000,0.0618,49.9529
02567,0.0072,0.0000,0.0576,72.6316
02571,0.0059,0.0000,0.0477,60.4308
02573,0.0116,0.0000,0.0757,33.7897
02575,0.0048,0.0000,0.0497,75.2977
02576,0.0071,0.0000,0.0587,69.3086
02578,0.0085,0.0000,0.0788,51.1409
02581,0.0044,0.0000,0.0423,59.6842
02585,0.0040,0.0000,0.0330,65.7529
02587,0.0034,0.0000,0.0243,75.6296
02588,0.0315,0.0000,0.1421,89.7476
02590,0.0205,0.0000,0.1608,33.9187
02593,0.0091,0.0000,0.0637,41.1840
02595,0.0060,0.0000,0.0499,74.8014
02601,0.0080,0.0000,0.0611,60.2181
02610,0.0042,0.0000,0.0431,81.1537
02611,0.0066,0.0000,0.0693,52.2093
02613,0.0023,0.0000,0.0244,75.8518
